locus_tag	gene	baseMean	log2FoldChange	padj	significant	species	locus_family	WP_num	gene_description	start	stop	strand
ECL_RS04010	rpsT	8015.090574258586	-0.6223155905860566	0.4643080997922249	FALSE	E_cloacae_ATCC13047	3108	WP_003856458.1	rpsT - 30S ribosomal protein S20	821886	822150	-
ECL_RS04020	ribF	328.02577654976506	0.3001727510744706	0.30098388631192186	FALSE	E_cloacae_ATCC13047	3109	WP_020688470.1	ribF - bifunctional riboflavin kinase/FAD synthetase	822477	823404	+
ECL_RS04025	ileS	718.1189299284512	-0.690154762543397	0.0024868767954480176	FALSE	E_cloacae_ATCC13047	2527	WP_013095526.1	ileS - isoleucine--tRNA ligase	823449	826266	+
ECL_RS04030	lspA	156.3889331184948	-0.6887938076727976	0.02643424450479062	FALSE	E_cloacae_ATCC13047	2981	WP_013095527.1	lspA - signal peptidase II	826265	826766	+
ECL_RS04035	fkpB	82.12347554708812	0.11317883440740711	0.8450473650000325	FALSE	E_cloacae_ATCC13047	2660	WP_013095528.1	fkpB - FKBP-type peptidyl-prolyl cis-trans isomerase	826883	827333	+
ECL_RS04040	ispH	168.2304303066239	-0.5672885260217411	0.04792245733329774	FALSE	E_cloacae_ATCC13047	3110	WP_013095529.1	ispH - 4-hydroxy-3-methylbut-2-enyl diphosphate reductase	827334	828285	+
ECL_RS04045	dapB	406.0854866197702	-0.7118071179490222	5.73099873826585e-4	FALSE	E_cloacae_ATCC13047	3111	WP_013095530.1	dapB - 4-hydroxy-tetrahydrodipicolinate reductase	828490	829312	+
ECL_RS04050	carA	74.18908288014636	-0.6596289417523675	0.06873452211706908	FALSE	E_cloacae_ATCC13047	3112	WP_023620045.1	carA - glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit	829766	830915	+
ECL_RS04055	carB	89.37016337989805	-0.45595468879831386	0.3923068085546684	FALSE	E_cloacae_ATCC13047	3113	WP_013095532.1	carB - carbamoyl-phosphate synthase large subunit	830933	834158	+
ECL_RS04070	kefF	40.22527112377287	0.10492921344146977	0.8643474952685402	FALSE	E_cloacae_ATCC13047	694	WP_013095536.1	kefF - glutathione-regulated potassium-efflux system oxidoreductase KefF	837868	838399	+
ECL_RS04075	kefC	75.40045778016585	-0.11991066127667262	0.7876613022048891	FALSE	E_cloacae_ATCC13047	1117	WP_013095537.1	kefC - glutathione-regulated potassium-efflux system protein KefC	838391	840257	+
ECL_RS04080	folA	192.0797268036044	0.71713053623818	0.028034286592333146	FALSE	E_cloacae_ATCC13047	2982	WP_008502023.1	folA - type 3 dihydrofolate reductase	840371	840851	+
ECL_RS04085	apaH	191.4962299262313	-0.9240427014183579	2.527888545171897e-4	FALSE	E_cloacae_ATCC13047	2662	WP_013095538.1	apaH - bis(5'-nucleosyl)-tetraphosphatase (symmetrical) ApaH	840890	841739	-
ECL_RS04090	apaG	58.73460380713915	-0.7054325193948217	0.062105305361875966	FALSE	E_cloacae_ATCC13047	3116	WP_013095539.1	apaG - Co2+/Mg2+ efflux protein ApaG	841743	842121	-
ECL_RS04095	rsmA	251.72156282462825	-0.5684624604594266	0.01389104666817069	FALSE	E_cloacae_ATCC13047	3117	WP_013095540.1	rsmA - 16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase RsmA	842124	842946	-
ECL_RS04100	pdxA	180.12156891728608	-1.194318873385138	1.2448453814915702e-5	TRUE	E_cloacae_ATCC13047	2666	WP_013095541.1	pdxA - 4-hydroxythreonine-4-phosphate dehydrogenase PdxA	842942	843929	-
ECL_RS04105	surA	536.0452725751584	-0.7465877128686048	2.061017925728665e-4	FALSE	E_cloacae_ATCC13047	3118	WP_013095542.1	surA - peptidylprolyl isomerase SurA	843928	845215	-
ECL_RS04110	lptD	1477.419783594482	-0.14717112244041813	0.5270039708221749	FALSE	E_cloacae_ATCC13047	3119	WP_013095543.1	lptD - LPS assembly protein LptD	845268	847620	-
ECL_RS04115	djlA	320.7612810737934	-0.8566718392753447	5.692772060257995e-5	FALSE	E_cloacae_ATCC13047	3120	WP_013095544.1	djlA - co-chaperone DjlA	847859	848678	+
ECL_RS04120	rluA	96.88071156571881	-0.7556620855349171	0.10199635045481818	FALSE	E_cloacae_ATCC13047	2394	WP_013095545.1	rluA - bifunctional tRNA pseudouridine(32) synthase/23S rRNA pseudouridine(746) synthase RluA	848709	849369	-
ECL_RS04125	rapA	427.10493691405014	-0.7907316496926305	0.0012568574990502858	FALSE	E_cloacae_ATCC13047	3121	WP_044158873.1	rapA - RNA polymerase-associated protein RapA	849381	852288	-
ECL_RS04130	polB	80.45670961469317	0.33587538382145515	0.4684567494010002	FALSE	E_cloacae_ATCC13047	3122	WP_013095547.1	polB - DNA polymerase II	852416	854774	-
ECL_RS04135	araD	3.5429543221546322	0.4034298486876329	0.882946766386123	FALSE	E_cloacae_ATCC13047	693	WP_013095548.1	araD - L-ribulose-5-phosphate 4-epimerase	854848	855544	-
ECL_RS04140	araA	29.02061345509883	-1.1008248514749848	0.06402426991580605	FALSE	E_cloacae_ATCC13047	5052	WP_013095549.1	araA - L-arabinose isomerase	855630	857133	-
ECL_RS04150	araC	21.328311865575788	-0.05974039434880175	0.9596138697585669	FALSE	E_cloacae_ATCC13047	5197	WP_013095551.1	araC - arabinose operon transcriptional regulator AraC	859189	860035	+
ECL_RS04155	NA	105.96441323621538	0.3166354460253838	0.36730708353511354	FALSE	E_cloacae_ATCC13047	2345	WP_013095552.1	DedA family protein	860163	860931	+
ECL_RS04160	thiQ	19.163302299725526	-0.4834554852535867	0.5298657792321376	FALSE	E_cloacae_ATCC13047	4406	WP_013095553.1	thiQ - thiamine ABC transporter ATP-binding protein ThiQ	860920	861622	-
ECL_RS04165	thiP	31.9914978242449	-1.4439552400430116	0.01136209277093079	FALSE	E_cloacae_ATCC13047	3126	WP_013095554.1	thiP - thiamine/thiamine pyrophosphate ABC transporter permease ThiP	861605	863216	-
ECL_RS04170	thiB	232.81011027499792	-0.43760326558875234	0.29779822214234586	FALSE	E_cloacae_ATCC13047	2322	WP_013095555.1	thiB - thiamine ABC transporter substrate binding subunit	863191	864175	-
ECL_RS04175	sgrR	38.639384658434565	0.08885361142563082	0.8676662625769499	FALSE	E_cloacae_ATCC13047	2597	WP_013095556.1	sgrR - HTH-type transcriptional regulator SgrR	864343	865999	-
ECL_RS04180	NA	1599.1160296895184	3.0369191873417627	5.401461255908678e-32	TRUE	E_cloacae_ATCC13047	5053	WP_013095557.1	glucose uptake inhibitor SgrT	866087	866240	+
ECL_RS04195	leuD	36.81991449391738	0.8079581379830165	0.14450665920559388	FALSE	E_cloacae_ATCC13047	2927	WP_013095559.1	leuD - 3-isopropylmalate dehydratase small subunit	868000	868606	-
ECL_RS04200	leuC	27.008520103123548	0.02595100459826338	0.9844484415873122	FALSE	E_cloacae_ATCC13047	2426	WP_013095560.1	leuC - 3-isopropylmalate dehydratase large subunit	868616	870017	-
ECL_RS04205	leuB	22.861838862861898	-0.322999947212114	0.7521220602325271	FALSE	E_cloacae_ATCC13047	2503	WP_013095561.1	leuB - 3-isopropylmalate dehydrogenase	870019	871111	-
ECL_RS04210	leuA	27.77676642045265	-0.2413587346963567	0.6937815333861269	FALSE	E_cloacae_ATCC13047	2887	WP_013095562.1	leuA - 2-isopropylmalate synthase	871110	872682	-
ECL_RS04220	leuO	14.383938176760074	1.1843252162429747	0.058858960400803725	FALSE	E_cloacae_ATCC13047	4435	WP_013095563.1	leuO - transcriptional regulator LeuO	873496	874441	+
ECL_RS04225	ilvI	33.10943751840862	-0.5662902673992867	0.27639779689029165	FALSE	E_cloacae_ATCC13047	444	WP_013095564.1	ilvI - acetolactate synthase 3 large subunit	874820	876545	+
ECL_RS04230	ilvN	36.60970892613985	0.17977543260177326	0.8063805334811224	FALSE	E_cloacae_ATCC13047	3127	WP_008501994.1	ilvN - acetolactate synthase small subunit	876546	877038	+
ECL_RS04235	cra	427.5996885433239	-0.24704433543281393	0.5884477015840749	FALSE	E_cloacae_ATCC13047	4464	WP_013095565.1	cra - catabolite repressor/activator	877217	878222	+
ECL_RS04240	mraZ	1066.2956873591238	-0.32984633943289604	0.2690853928917775	FALSE	E_cloacae_ATCC13047	3130	WP_013095567.1	mraZ - division/cell wall cluster transcriptional repressor MraZ	878826	879285	+
ECL_RS04245	rsmH	269.755512514244	-0.7442631231382152	0.0021938593680219725	FALSE	E_cloacae_ATCC13047	3131	WP_013095568.1	rsmH - 16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	879287	880229	+
ECL_RS04250	ftsL	34.93593023267832	-1.7887254459454103	1.6766258350777582e-4	TRUE	E_cloacae_ATCC13047	3132	WP_008501989.1	ftsL - cell division protein FtsL	880225	880591	+
ECL_RS04255	NA	1092.9445546414256	0.3128641897283687	0.31963513150319106	FALSE	E_cloacae_ATCC13047	1297	WP_013095569.1	peptidoglycan glycosyltransferase FtsI	880606	882373	+
ECL_RS04260	murE	299.36685937647513	-0.6878236245499355	0.03198405545502483	FALSE	E_cloacae_ATCC13047	3133	WP_013095570.1	murE - UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2, 6-diaminopimelate ligase	882359	883847	+
ECL_RS04265	murF	340.33080051673835	-0.9227015480450993	1.4218033528349058e-4	FALSE	E_cloacae_ATCC13047	3134	WP_013095571.1	murF - UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D- alanine ligase	883843	885202	+
ECL_RS04270	mraY	293.75986374279324	-1.4408325153848174	2.533916101565522e-10	TRUE	E_cloacae_ATCC13047	3135	WP_008501985.1	mraY - phospho-N-acetylmuramoyl-pentapeptide- transferase	885195	886278	+
ECL_RS04275	murD	262.9694307486128	-0.9601179355825358	0.002590640209006408	FALSE	E_cloacae_ATCC13047	3136	WP_013095572.1	murD - UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	886280	887597	+
ECL_RS04280	ftsW	367.70323869605346	-0.7082185346280714	0.005800699952548482	FALSE	E_cloacae_ATCC13047	2667	WP_013095573.1	ftsW - cell division protein FtsW	887596	888841	+
ECL_RS04285	murG	198.87400528968777	-0.7842547347501031	0.049925015556196634	FALSE	E_cloacae_ATCC13047	3137	WP_013095574.1	murG - undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	888837	889902	+
ECL_RS04290	murC	416.4560178470328	-0.9294990149862908	9.802892585048439e-5	FALSE	E_cloacae_ATCC13047	2669	WP_013095575.1	murC - UDP-N-acetylmuramate--L-alanine ligase	889960	891436	+
ECL_RS04295	NA	343.2613266268538	-0.9939310419816361	1.9123295410424348e-4	FALSE	E_cloacae_ATCC13047	2671	WP_013095576.1	D-alanine--D-alanine ligase	891428	892349	+
ECL_RS04300	ftsQ	353.4182552752582	-0.8668775831577055	7.582719110806478e-5	FALSE	E_cloacae_ATCC13047	3138	WP_013095577.1	ftsQ - cell division protein FtsQ	892350	893193	+
ECL_RS04305	ftsA	568.734489165011	-0.4618355723802885	0.01445326800517246	FALSE	E_cloacae_ATCC13047	3139	WP_006173845.1	ftsA - cell division protein FtsA	893189	894446	+
ECL_RS04310	ftsZ	1223.8661791524191	-0.05911211739448922	0.8306421035043265	FALSE	E_cloacae_ATCC13047	3140	WP_008501978.1	ftsZ - cell division protein FtsZ	894509	895661	+
ECL_RS04315	lpxC	3213.308711257336	0.020176006237801657	0.9429689506517709	FALSE	E_cloacae_ATCC13047	3141	WP_013095578.1	lpxC - UDP-3-O-acyl-N-acetylglucosamine deacetylase	895762	896680	+
ECL_RS04320	secM	608.8926072571014	0.5573836454690594	0.03186142534653004	FALSE	E_cloacae_ATCC13047	3142	WP_013095579.1	secM - secA translation cis-regulator SecM	896960	897464	+
ECL_RS04325	secA	1769.0928735127086	-0.2743127774412712	0.296449410998094	FALSE	E_cloacae_ATCC13047	3143	WP_013095581.1	secA - preprotein translocase subunit SecA	897523	900229	+
ECL_RS04330	mutT	132.9652962255086	0.9878463483681581	0.003946150547308472	FALSE	E_cloacae_ATCC13047	2411	WP_013095582.1	mutT - 8-oxo-dGTP diphosphatase MutT	900285	900678	+
ECL_RS04335	yacG	46.912472743515785	-1.4370388994377592	0.002690990443746668	TRUE	E_cloacae_ATCC13047	3144	WP_003856332.1	yacG - DNA gyrase inhibitor YacG	900712	900907	-
ECL_RS04340	zapD	79.7209312680584	-1.1285122026929437	6.403070129511215e-4	TRUE	E_cloacae_ATCC13047	3145	WP_013095583.1	zapD - cell division protein ZapD	900916	901660	-
ECL_RS04345	coaE	143.86109805715492	-0.3267922684360069	0.3308910488836977	FALSE	E_cloacae_ATCC13047	3146	WP_013095584.1	coaE - dephospho-CoA kinase	901659	902280	-
ECL_RS04350	NA	1753.8082258976542	2.3111807214932267	1.0467060601088744e-18	TRUE	E_cloacae_ATCC13047	3147	WP_013095585.1	GMP reductase	902508	903552	+
ECL_RS04355	hofC	17.73784677582823	-1.0336982629133997	0.1269043864190587	FALSE	E_cloacae_ATCC13047	2866	WP_013095586.1	hofC - protein transport protein HofC	903584	904769	-
ECL_RS04360	gspE	3.0753736078041998	-1.6958397217196988	0.3155907516225297	FALSE	E_cloacae_ATCC13047	1500	WP_013095587.1	gspE - type II secretion system protein GspE	904758	906141	-
ECL_RS04365	ppdD	1.359298784259924	0.5652559816319787	NA	NA	E_cloacae_ATCC13047	3148	WP_013095588.1	ppdD - prepilin peptidase-dependent pilin	906153	906591	-
ECL_RS04370	nadC	175.54113674865408	0.4460298656832153	0.09260859553787622	FALSE	E_cloacae_ATCC13047	3149	WP_013095589.1	nadC - carboxylating nicotinate-nucleotide diphosphorylase	906767	907661	-
ECL_RS04375	ampD	126.43898303907964	0.09287013679409904	0.8334741945400617	FALSE	E_cloacae_ATCC13047	3150	WP_013095590.1	ampD - 1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	907748	908300	+
ECL_RS04380	ampE	83.80920609325719	0.03786552424813872	0.9392499176905933	FALSE	E_cloacae_ATCC13047	3151	WP_013095591.1	ampE - beta-lactamase regulator AmpE	908309	909164	+
ECL_RS04385	NA	4.3645514103546	-1.458913767970572	0.25536675309499757	FALSE	E_cloacae_ATCC13047	5794	WP_013095592.1	family 43 glycosylhydrolase	909182	910133	-
ECL_RS04390	NA	10.796621072581774	-0.5942290707774375	0.5039599367804143	FALSE	E_cloacae_ATCC13047	529	WP_013095593.1	MFS transporter	910125	911538	-
ECL_RS04395	aroP	138.0820569117679	-0.1998902592855908	0.6332289560091867	FALSE	E_cloacae_ATCC13047	1066	WP_013095594.1	aroP - aromatic amino acid transporter AroP	911704	913075	-
ECL_RS04400	pdhR	1592.1764282217912	-2.661988380109649	3.208730894325758e-32	TRUE	E_cloacae_ATCC13047	2311	WP_013095596.1	pdhR - pyruvate dehydrogenase complex transcriptional repressor PdhR	913612	914377	+
ECL_RS04405	aceE	4544.8014047188135	-3.257041193727675	1.976756942115906e-42	TRUE	E_cloacae_ATCC13047	3035	WP_013095597.1	aceE - pyruvate dehydrogenase (acetyl-transferring), homodimeric type	914500	917164	+
ECL_RS04410	aceF	2009.521815201542	-3.3535440955195677	1.1218773119001757e-25	TRUE	E_cloacae_ATCC13047	2625	WP_013095598.1	aceF - pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase	917178	919071	+
ECL_RS04415	lpdA	4103.208548578141	-0.36929212791444116	0.1092159520937728	FALSE	E_cloacae_ATCC13047	2387	WP_014830669.1	lpdA - dihydrolipoyl dehydrogenase	919268	920693	+
ECL_RS04420	NA	5.600729672601366	-0.39927603385840055	0.7840039149966461	FALSE	E_cloacae_ATCC13047	5795	WP_013095600.1	DUF2950 domain-containing protein	920745	921537	-
ECL_RS04430	acnB	812.5065447632176	1.5564284915609938	4.755207836458806e-13	TRUE	E_cloacae_ATCC13047	2424	WP_013095602.1	acnB - bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase	923512	926110	+
ECL_RS04435	yacL	228.81943162074344	0.037677030674718455	0.9231858985633015	FALSE	E_cloacae_ATCC13047	3948	WP_013095603.1	yacL - protein YacL	926299	926662	+
ECL_RS04465	speD	364.7510740590986	-0.13952470315540455	0.6618597722121343	FALSE	E_cloacae_ATCC13047	3947	WP_013095609.1	speD - adenosylmethionine decarboxylase	930604	931399	-
ECL_RS04470	speE	326.1875532404457	0.09602933595444699	0.7726040177863107	FALSE	E_cloacae_ATCC13047	3946	WP_013095610.1	speE - polyamine aminopropyltransferase	931399	932269	-
ECL_RS04475	NA	313.0036312935284	-0.1635247262688785	0.6793875215255164	FALSE	E_cloacae_ATCC13047	3945	WP_014830675.1	YacC family pilotin-like protein	932383	932731	-
ECL_RS04480	cueO	51.044367981402054	-0.2668195855628567	0.5484123631828128	FALSE	E_cloacae_ATCC13047	2594	WP_013095612.1	cueO - multicopper oxidase CueO	932876	934436	+
ECL_RS04485	NA	569.6991572495418	0.7709327140745531	0.003718457431710674	FALSE	E_cloacae_ATCC13047	2953	WP_013095613.1	pyrroloquinoline quinone-dependent dehydrogenase	934567	936958	-
ECL_RS04490	hpt	707.5986645018002	-1.0592372636350431	1.3254402668264186e-5	TRUE	E_cloacae_ATCC13047	3944	WP_013095614.1	hpt - hypoxanthine phosphoribosyltransferase	937166	937703	+
ECL_RS04495	can	351.09207502251604	0.32881042067371974	0.273468578303859	FALSE	E_cloacae_ATCC13047	2629	WP_013095615.1	can - carbonate dehydratase	937762	938425	-
ECL_RS04500	NA	136.2055341704625	-0.39817443994447904	0.2131783319014615	FALSE	E_cloacae_ATCC13047	4411	WP_013095616.1	ABC transporter ATP-binding protein	938532	939459	+
ECL_RS04505	NA	202.61814389294764	-0.06498129056757855	0.8632166353983773	FALSE	E_cloacae_ATCC13047	3943	WP_013095617.1	ABC transporter permease	939455	940226	+
ECL_RS04510	NA	92.34116679785654	-1.8066233179267863	1.1377487616943179e-7	TRUE	E_cloacae_ATCC13047	4622	WP_013095618.1	PTS sugar transporter subunit IIA	940329	940770	+
ECL_RS04515	NA	91.38170019795305	-0.3516177020225892	0.38771122585916495	FALSE	E_cloacae_ATCC13047	3942	WP_044159517.1	polysaccharide deacetylase family protein	940833	942081	+
ECL_RS04555	panD	209.53142440684	-0.05649857110632877	0.8975335419122444	FALSE	E_cloacae_ATCC13047	3941	WP_003856284.1	panD - aspartate 1-decarboxylase	949405	949786	-
ECL_RS04560	panC	127.70537622970988	-0.09920470295979511	0.8232788183013406	FALSE	E_cloacae_ATCC13047	3940	WP_013095627.1	panC - pantoate--beta-alanine ligase	949842	950694	-
ECL_RS04565	panB	118.38563424188304	-0.3517287830721776	0.28329296507068247	FALSE	E_cloacae_ATCC13047	3939	WP_013095628.1	panB - 3-methyl-2-oxobutanoate hydroxymethyltransferase	950705	951497	-
ECL_RS04570	folK	33.103674805439276	-3.0784557142766276	2.3424221689091802e-8	TRUE	E_cloacae_ATCC13047	3938	WP_013095629.1	folK - 2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase	951619	952099	-
ECL_RS04575	pcnB	393.55726986607755	-0.826558302564061	3.794219908293735e-4	FALSE	E_cloacae_ATCC13047	2800	WP_072193776.1	pcnB - polynucleotide adenylyltransferase PcnB	952095	953493	-
ECL_RS04580	gluQRS	144.85450099153013	-2.1406769018293184	2.906010076000557e-17	TRUE	E_cloacae_ATCC13047	2785	WP_013095631.1	gluQRS - tRNA glutamyl-Q(34) synthetase GluQRS	953535	954426	-
ECL_RS04585	dksA	2845.2311972596417	0.9781465853373091	0.003450806752649868	FALSE	E_cloacae_ATCC13047	3013	WP_013095632.1	dksA - RNA polymerase-binding protein DksA	954485	954941	-
ECL_RS04590	sfsA	170.41146948959516	0.10475417385843652	0.7940315159915369	FALSE	E_cloacae_ATCC13047	3937	WP_013095633.1	sfsA - DNA/RNA nuclease SfsA	955117	955822	-
ECL_RS04595	thpR	52.81281756152962	-0.04548206171168046	0.9412459978830029	FALSE	E_cloacae_ATCC13047	3936	WP_013095634.1	thpR - RNA 2',3'-cyclic phosphodiesterase	955811	956366	-
ECL_RS04600	hrpB	115.98859258208753	-0.3651024977876852	0.2562481107855225	FALSE	E_cloacae_ATCC13047	3935	WP_013095635.1	hrpB - ATP-dependent helicase HrpB	956439	958869	+
ECL_RS04605	mrcB	532.6106684215272	-0.9895141434904462	2.6222377595570453e-7	FALSE	E_cloacae_ATCC13047	2011	WP_013095636.1	mrcB - bifunctional glycosyl transferase/transpeptidase	959012	961538	+
ECL_RS04610	fhuA	1422.4063827704979	-0.6741248002784023	0.004858858789714854	FALSE	E_cloacae_ATCC13047	1612	WP_013095637.1	fhuA - ferrichrome porin FhuA	961769	964019	+
ECL_RS04615	fhuC	127.75471232158819	-1.4487611229561885	5.656444733549257e-4	TRUE	E_cloacae_ATCC13047	347	WP_023620747.1	fhuC - Fe3+-hydroxamate ABC transporter ATP-binding protein FhuC	964069	964867	+
ECL_RS04620	fhuD	53.1989252412524	-1.8685579752842598	7.005980109795202e-4	TRUE	E_cloacae_ATCC13047	3934	WP_013095639.1	fhuD - Fe(3+)-hydroxamate ABC transporter substrate-binding protein FhuD	964866	965757	+
ECL_RS04625	fhuB	168.08733389161767	-1.3097046381333703	0.0014042520881040585	TRUE	E_cloacae_ATCC13047	3933	WP_013095640.1	fhuB - Fe(3+)-hydroxamate ABC transporter permease FhuB	965753	967736	+
ECL_RS04630	hemL	123.30075563688393	-0.5459319866649315	0.16728288882342174	FALSE	E_cloacae_ATCC13047	2250	WP_013095641.1	hemL - glutamate-1-semialdehyde 2,1-aminomutase	967831	969112	-
ECL_RS04635	clcA	132.2494799871159	-0.5015992739327539	0.13164022432848624	FALSE	E_cloacae_ATCC13047	2674	WP_023620753.1	clcA - H(+)/Cl(-) exchange transporter ClcA	969289	970690	+
ECL_RS04640	erpA	697.9068714332019	0.803936463424179	3.4481052468599444e-4	FALSE	E_cloacae_ATCC13047	2532	WP_013095643.1	erpA - iron-sulfur cluster insertion protein ErpA	970775	971120	+
ECL_RS04645	NA	43.54625246012642	-0.3831591669780043	0.44828275802004225	FALSE	E_cloacae_ATCC13047	2836	WP_013095644.1	TRIC cation channel family protein	971213	971837	-
ECL_RS04650	btuF	37.59762787220483	-1.488738205025116	9.759802767512585e-5	TRUE	E_cloacae_ATCC13047	2888	WP_013095645.1	btuF - vitamin B12 ABC transporter substrate-binding protein BtuF	971864	972665	-
ECL_RS04655	mtnN	309.390804186379	0.40301392181808793	0.0824136261952768	FALSE	E_cloacae_ATCC13047	3152	WP_013095646.1	mtnN - 5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	972657	973356	-
ECL_RS04660	dgt	184.8390739464434	1.0174371928216681	2.103779739261493e-5	TRUE	E_cloacae_ATCC13047	3153	WP_013095647.1	dgt - dGTPase	973438	974953	+
ECL_RS04665	degP	926.5322307080828	-0.6566679623348722	8.080554717864905e-4	FALSE	E_cloacae_ATCC13047	1122	WP_013095648.1	degP - serine endoprotease DegP	975084	976521	+
ECL_RS04670	cdaR	144.85500577106808	-0.3886825385659079	0.17905328539160084	FALSE	E_cloacae_ATCC13047	2080	WP_013095649.1	cdaR - DNA-binding transcriptional regulator CdaR	976674	977832	+
ECL_RS04675	NA	903.027373808039	0.9322833110817086	8.491409165222133e-4	FALSE	E_cloacae_ATCC13047	3889	WP_008501916.1	DUF3461 family protein	977936	978326	-
ECL_RS04680	dapD	524.3992681186061	-0.7044342405709114	2.4260103066838835e-4	FALSE	E_cloacae_ATCC13047	3888	WP_013095650.1	dapD - 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	978437	979262	-
ECL_RS04685	glnD	156.1376142867124	1.4930765948183076	1.4036998615349496e-4	TRUE	E_cloacae_ATCC13047	3887	WP_013095651.1	glnD - bifunctional uridylyltransferase/uridylyl-removing protein GlnD	979294	981970	-
ECL_RS04690	map	592.0759328793009	-0.22409974063831928	0.5345051653586136	FALSE	E_cloacae_ATCC13047	1752	WP_013095652.1	map - type I methionyl aminopeptidase	982033	982828	-
ECL_RS04695	rpsB	18901.90053457521	0.2866882817471722	0.20471019096976142	FALSE	E_cloacae_ATCC13047	3886	WP_013095653.1	rpsB - 30S ribosomal protein S2	983149	983875	+
ECL_RS04700	tsf	6835.95459789442	-0.3283783088571957	0.38821438607878855	FALSE	E_cloacae_ATCC13047	3885	WP_008501911.1	tsf - translation elongation factor Ts	983992	984844	+
ECL_RS04705	pyrH	625.646342263822	0.23675116951375616	0.46499431860833745	FALSE	E_cloacae_ATCC13047	3884	WP_003856194.1	pyrH - UMP kinase	984995	985721	+
ECL_RS04710	frr	1228.191077590004	0.12250206569512126	0.7002813556986955	FALSE	E_cloacae_ATCC13047	3883	WP_008501909.1	frr - ribosome recycling factor	985888	986446	+
ECL_RS04715	ispC	393.69711531343717	-0.6777877972076454	0.003732370240627484	FALSE	E_cloacae_ATCC13047	3882	WP_013095654.1	ispC - 1-deoxy-D-xylulose-5-phosphate reductoisomerase	986541	987741	+
ECL_RS04720	ispU	822.6696456401631	-0.11604782781722542	0.6974456354444772	FALSE	E_cloacae_ATCC13047	3881	WP_028028110.1	ispU - (2E,6E)-farnesyl-diphosphate-specific ditrans,polycis-undecaprenyl-diphosphate synthase	987927	988686	+
ECL_RS04725	cdsA	311.5193885378418	8.616049745565491e-4	0.9988259477176068	FALSE	E_cloacae_ATCC13047	3880	WP_013095657.1	cdsA - phosphatidate cytidylyltransferase	988698	989556	+
