locus_tag	gene	baseMean	log2FoldChange	padj	significant	species	locus_family	WP_num	gene_description	start	stop	strand
STM14_RS00135	NA	3.9170337717431525	0.17397399626414725	0.9705718246763648	FALSE	S_typhimurium_14028s	8919	WP_001266176.1	hypothetical protein	20621	20912	+
STM14_RS00140	NA	14.117167935398726	0.7501154478311259	0.5820386035816557	FALSE	S_typhimurium_14028s	12847	WP_000198608.1	hypothetical protein	20908	21430	+
STM14_RS00145	NA	12.815500749492656	0.37208522362034785	0.8557505292011345	FALSE	S_typhimurium_14028s	4521	WP_000082169.1	site-specific integrase	21464	22247	+
STM14_RS00150	NA	24.62637295024395	0.3212140490737747	0.8457682606768635	FALSE	S_typhimurium_14028s	9454	WP_000545754.1	EAL domain-containing protein	22255	22807	+
STM14_RS00155	NA	4.720536495260257	-0.20028469402382446	0.9658805279006261	FALSE	S_typhimurium_14028s	10827	WP_001075507.1	CaiF/GrlA family transcriptional regulator	22993	23482	+
STM14_RS00160	NA	1.571022483391929	-1.382233256140404	NA	NA	S_typhimurium_14028s	12848	WP_000905606.1	membrane protein	23475	23961	+
STM14_RS00175	NA	434.8871282217592	0.33932325196031365	0.5891949466254188	FALSE	S_typhimurium_14028s	12851	WP_001541541.1	helix-turn-helix domain-containing protein	25307	25658	-
STM14_RS00185	spvD	1.6340495354542983	-4.216623163504411	NA	NA	S_typhimurium_14028s	12852	WP_001575489.1	spvD - SPI-2 type III secretion system effector cysteine hydrolase SpvD	26265	26916	-
STM14_RS00190	spvC	2.033937319421209	-1.0947677162703389	0.9215986772181011	FALSE	S_typhimurium_14028s	12853	WP_001122242.1	spvC - type III secretion system effector phosphothreonine lyase SpvC	27176	27902	-
STM14_RS00195	spvB	6.289981818158826	-0.916972142075495	0.8001836085406807	FALSE	S_typhimurium_14028s	12854	WP_001676648.1	spvB - SPI-2 type III secretion system effector NAD(+)--protein-arginine ADP-ribosyltransferase SpvB	28182	29958	-
STM14_RS00200	spvA	3.1133787873530028	-1.4406378168940004	0.8150769771263742	FALSE	S_typhimurium_14028s	12856	WP_001526990.1	spvA - virulence protein SpvA	30139	30907	-
STM14_RS00210	spvR	1.0987020183515381	1.1455972114344233	NA	NA	S_typhimurium_14028s	12858	WP_000346691.1	spvR - virulence genes transcriptional activator SpvR	31418	32312	-
STM14_RS00215	NA	19.614709770278008	0.6184657783073156	0.5321646430581051	FALSE	S_typhimurium_14028s	12859	WP_001121399.1	IS630 family transposase	32920	33958	+
STM14_RS00220	NA	32.53510774271608	0.22727348077201956	0.903896808127053	FALSE	S_typhimurium_14028s	12860	WP_001576625.1	ExeA family protein	34146	35172	-
STM14_RS00225	NA	35.88057308210127	0.405349244421755	0.6755073747495673	FALSE	S_typhimurium_14028s	12861	WP_000098783.1	IS481 family transposase	35104	36769	-
STM14_RS00230	NA	110.05344603264862	-0.24460793691984659	0.7146456196298816	FALSE	S_typhimurium_14028s	9625	WP_001240331.1	recombinase family protein	36752	37313	-
STM14_RS00235	NA	568.8828229869862	0.4797195067893772	0.2382867621835462	FALSE	S_typhimurium_14028s	9794	WP_001541566.1	carbonic anhydrase	37519	38260	-
STM14_RS00240	NA	169.1559997871676	-1.032622876993953	0.006105352489827288	TRUE	S_typhimurium_14028s	12862	WP_001135407.1	hypothetical protein	38914	39403	-
STM14_RS00245	NA	37.69483619642268	-0.4960857576646182	0.7809228804337108	FALSE	S_typhimurium_14028s	12863	WP_001247118.1	DNA-binding protein	39661	40777	+
STM14_RS00250	NA	5.173889161046403	-0.6966787890342562	0.8660488497795005	FALSE	S_typhimurium_14028s	12864	WP_001541564.1	hypothetical protein	40862	41279	+
STM14_RS00255	NA	27.5429849743074	-0.03364912074002824	0.986467009656017	FALSE	S_typhimurium_14028s	12865	WP_000988946.1	hypothetical protein	41381	41798	+
STM14_RS00265	NA	1148.85507102441	0.3858197455634132	0.278409278722254	FALSE	S_typhimurium_14028s	265	WP_000728917.1	Rpn family recombination-promoting nuclease/putative transposase	42452	43394	-
STM14_RS00270	NA	335.0353305008929	0.3348145836537903	0.7382372778018871	FALSE	S_typhimurium_14028s	7926	WP_000427676.1	AAA family ATPase	43808	45014	+
STM14_RS00275	NA	534.0583344824558	0.4017634077394685	0.5971633767147855	FALSE	S_typhimurium_14028s	11046	WP_000064274.1	ParB/RepB/Spo0J family partition protein	45013	45988	+
STM14_RS00280	NA	17.01462325226303	-0.4557896347505912	0.8218372714273362	FALSE	S_typhimurium_14028s	1306	WP_000457541.1	Y-family DNA polymerase	46069	47344	-
STM14_RS00285	umuD	19.233412052926756	0.14100595446111863	0.9581701099888963	FALSE	S_typhimurium_14028s	1095	WP_000925627.1	umuD - translesion error-prone DNA polymerase V autoproteolytic subunit	47343	47766	-
STM14_RS00335	NA	32.124916748013376	0.07202124336440197	0.9680540124988856	FALSE	S_typhimurium_14028s	1360	WP_000015983.1	DNA polymerase III subunit theta	53350	53674	+
STM14_RS00345	NA	0.9089045877081547	1.6549895091270683	NA	NA	S_typhimurium_14028s	1388	WP_000741240.1	single-stranded DNA-binding protein SSB2	54374	54893	+
STM14_RS00350	NA	1.0833366617378717	0.3675581891931524	NA	NA	S_typhimurium_14028s	5162	WP_000131520.1	DUF905 domain-containing protein	54947	55190	+
STM14_RS00355	NA	2.7042067479673193	-1.9173294159008398	0.5774863137172571	FALSE	S_typhimurium_14028s	8105	WP_000117513.1	ParB/RepB/Spo0J family partition protein	55258	57256	+
STM14_RS00365	NA	4.297238269201728	0.26271336841875514	0.9590013398477586	FALSE	S_typhimurium_14028s	5914	WP_000581933.1	plasmid SOS inhibition protein A	57726	58464	+
STM14_RS00380	NA	33.6044383477264	0.15578525803230145	0.9408545844145729	FALSE	S_typhimurium_14028s	4817	WP_001526856.1	transglycosylase SLT domain-containing protein	60102	60573	-
STM14_RS00385	NA	38.52638495449939	0.2817977034268931	0.8752377132833349	FALSE	S_typhimurium_14028s	8759	WP_001151546.1	relaxosome protein TraM	60987	61368	+
STM14_RS00390	NA	4.810854173659694	-0.9975742552015133	0.7861654389121587	FALSE	S_typhimurium_14028s	12870	WP_000336297.1	PAS domain-containing protein	61560	62247	+
STM14_RS00400	traL	2.4444770335844477	1.4024880064332141	0.8233554001663166	FALSE	S_typhimurium_14028s	8107	WP_000012129.1	traL - type IV conjugative transfer system protein TraL	62986	63298	+
STM14_RS00415	NA	1.3284373976173556	-0.5591026831153008	NA	NA	S_typhimurium_14028s	6695	WP_000146700.1	conjugal transfer protein TraB	64612	66034	+
STM14_RS00450	traC	7.484188843398845	0.5884671562115319	0.8610043451286071	FALSE	S_typhimurium_14028s	5625	WP_000793310.1	traC - type IV secretion system protein TraC	68566	71215	+
STM14_RS00465	NA	0.999843427814044	3.4767890151175984	NA	NA	S_typhimurium_14028s	5627	WP_000833320.1	conjugal transfer pilus assembly protein TraU	72201	73194	+
STM14_RS00485	traN	8.665562117891186	-0.7832091239081767	0.662675075425039	FALSE	S_typhimurium_14028s	6709	WP_000827528.1	traN - type-F conjugative transfer system mating-pair stabilization protein TraN	74596	76423	+
STM14_RS00495	traF	4.074490724118614	1.2390445074182472	0.6519160859828085	FALSE	S_typhimurium_14028s	6711	WP_001226854.1	traF - type-F conjugative transfer system pilin assembly protein TraF	76660	77410	+
STM14_RS00510	NA	2.434075233585683	-0.035406227535878056	0.9940868651385262	FALSE	S_typhimurium_14028s	5631	WP_001161719.1	conjugal transfer protein TraH	78441	79824	+
STM14_RS00515	traG	48.89834882858973	0.2597904344365371	0.7838471715251404	FALSE	S_typhimurium_14028s	6718	WP_001007086.1	traG - conjugal transfer mating pair stabilization protein TraG	79820	82643	+
STM14_RS00520	NA	128.1018543370342	0.2840890580602471	0.6902231878099464	FALSE	S_typhimurium_14028s	12876	WP_010999946.1	entry exclusion protein	82658	83153	+
STM14_RS00525	NA	518.463622365017	0.026219252740981486	0.9686189110005927	FALSE	S_typhimurium_14028s	7086	WP_000782438.1	complement resistance protein TraT	83188	83920	+
STM14_RS00530	traD	11.46054169179793	0.9626746612879928	0.6267252141771934	FALSE	S_typhimurium_14028s	6544	WP_000009318.1	traD - type IV conjugative transfer system coupling protein TraD	84296	86459	+
STM14_RS00535	vapC	2.517082379111339	-2.4483264020802724	0.5949582211986015	FALSE	S_typhimurium_14028s	7789	WP_000911322.1	vapC - tRNA(fMet)-specific endonuclease VapC	86467	86866	-
STM14_RS00540	vapB	3.776990044599284	-1.6212259905859276	0.5125581807207236	FALSE	S_typhimurium_14028s	7814	WP_000450265.1	vapB - toxin-antitoxin system antitoxin VapB	86865	87093	-
STM14_RS00545	traI	43.16801338285368	0.05063129413693701	0.9710190378507466	FALSE	S_typhimurium_14028s	6720	WP_000986921.1	traI - conjugative transfer relaxase/helicase TraI	87174	92433	+
STM14_RS00550	traX	6.803170989121219	1.329396100646981	0.44656367800939606	FALSE	S_typhimurium_14028s	6725	WP_000177629.1	traX - conjugal transfer pilus acetylase TraX	92452	93193	+
STM14_RS00555	NA	15.346183810813212	0.00984729957374207	0.9971590745053595	FALSE	S_typhimurium_14028s	10779	WP_000139307.1	fertility inhibition protein FinO	93247	93811	+
STM14_RS00570	thrL	202.91241446729646	0.07966793053818542	0.9447602317995826	FALSE	S_typhimurium_14028s	12422	WP_001575544.1	thrL - thr operon leader peptide	189	255	+
STM14_RS00575	thrA	119.727695185199	0.04368375282569146	0.9680540124988856	FALSE	S_typhimurium_14028s	2524	WP_001264681.1	thrA - bifunctional aspartate kinase/homoserine dehydrogenase I	336	2799	+
STM14_RS00580	thrB	38.419066123402565	-0.5163164522938292	0.7572111827393632	FALSE	S_typhimurium_14028s	3104	WP_000241685.1	thrB - homoserine kinase	2800	3730	+
STM14_RS00585	thrC	137.4575718382814	-0.0436915482680419	0.9719257581588896	FALSE	S_typhimurium_14028s	3105	WP_000781105.1	thrC - threonine synthase	3733	5020	+
STM14_RS00590	yaaA	88.7397930534796	0.2600126219743143	0.7932403736542459	FALSE	S_typhimurium_14028s	3106	WP_000906175.1	yaaA - peroxide stress protein YaaA	5113	5887	-
STM14_RS00595	NA	48.59317635200878	0.051644949539646136	0.9686189110005927	FALSE	S_typhimurium_14028s	2076	WP_001113820.1	sodium:alanine symporter family protein	5965	7396	-
STM14_RS00600	tal	2280.4037610690957	-0.11013100517166481	0.8848989185308066	FALSE	S_typhimurium_14028s	976	WP_000130175.1	tal - transaldolase	7664	8618	+
STM14_RS00605	mog	188.93703671089466	-0.12973777826563015	0.8478394728809523	FALSE	S_typhimurium_14028s	2658	WP_000380372.1	mog - molybdopterin adenylyltransferase	8728	9319	+
STM14_RS00610	satP	51.85308121981266	-0.27977390755974524	0.8233554001663166	FALSE	S_typhimurium_14028s	3107	WP_000528527.1	satP - acetate uptake transporter	9375	9942	-
STM14_RS00615	msyB	3.8488272289016003	0.31021480014003017	0.9590013398477586	FALSE	S_typhimurium_14028s	6940	WP_001103477.1	msyB - acidic protein MsyB	10091	10805	-
STM14_RS00620	NA	10.82487428702974	0.18374582485496585	0.9590013398477586	FALSE	S_typhimurium_14028s	6941	WP_001258094.1	DUF2541 family protein	10840	11245	-
STM14_RS00625	dnaK	1918.4120121263193	-0.07229442415003433	0.9658805279006261	FALSE	S_typhimurium_14028s	2390	WP_000516125.1	dnaK - molecular chaperone DnaK	11592	13509	+
STM14_RS00630	dnaJ	369.84399357327237	-0.1675372080174691	0.9008411498558047	FALSE	S_typhimurium_14028s	2835	WP_001119009.1	dnaJ - molecular chaperone DnaJ	13594	14734	+
STM14_RS00635	NA	24.95269357485401	-0.10577021316081156	0.9611446986286419	FALSE	S_typhimurium_14028s	8195	WP_000534902.1	LysR family transcriptional regulator	15013	15961	+
STM14_RS00645	NA	1.9792730553124955	-0.3906059356624875	0.9611446986286419	FALSE	S_typhimurium_14028s	5919	WP_001068132.1	glycoside hydrolase family 108 protein	16492	17026	-
STM14_RS00655	NA	15.583350478533154	0.3786401138314218	0.8188993256437145	FALSE	S_typhimurium_14028s	7561	WP_000235798.1	glycosyl hydrolase family 18 protein	17866	19966	+
STM14_RS00660	NA	9.713299041121807	-0.4964333938800729	0.8615347511930583	FALSE	S_typhimurium_14028s	12423	WP_000155792.1	chitinase	20057	23054	+
STM14_RS00665	NA	1.5129626434024324	0.9346773461339424	NA	NA	S_typhimurium_14028s	9733	WP_000738617.1	winged helix-turn-helix transcriptional regulator	23334	24039	+
STM14_RS00670	NA	2.3552686589999903	0.3168763637950465	0.9590013398477586	FALSE	S_typhimurium_14028s	505	WP_000743357.1	fimbrial protein BcfA	24468	25011	+
STM14_RS00675	bcfB	5.918934341726911	-0.5872275826440783	0.84383871613810435	FALSE	S_typhimurium_14028s	120	WP_000742551.1	bcfB - fimbrial biogenesis chaperone BcfB	25111	25798	+
STM14_RS00680	bcfC	9.30242136719588	-1.9990664319516118	0.20628926798061353	FALSE	S_typhimurium_14028s	332	WP_001245854.1	bcfC - fimbrial usher BcfC	25802	28424	+
STM14_RS00685	NA	9.106087897194245	-0.5788730668184013	0.8321407921423939	FALSE	S_typhimurium_14028s	5453	WP_000701247.1	fimbrial protein BcfD	28424	29432	+
STM14_RS00690	NA	0.9749429678744224	-1.2480762346348888	NA	NA	S_typhimurium_14028s	504	WP_001082039.1	fimbrial protein BcfE	29432	29978	+
STM14_RS00695	NA	1.6992927207398316	-0.9503418754124641	NA	NA	S_typhimurium_14028s	1584	WP_001243232.1	fimbrial protein BcfF	29993	30512	+
STM14_RS00700	bcfG	2.0887516299271973	-2.579529286213077	0.588091317407802	FALSE	S_typhimurium_14028s	124	WP_001135039.1	bcfG - fimbrial chaperone BcfG	30477	31209	+
STM14_RS00705	NA	8.955708505773464	0.076637924065283	0.977795867806666	FALSE	S_typhimurium_14028s	10121	WP_000291392.1	DsbA family protein	31273	32119	+
STM14_RS00710	NA	33.238271009192836	0.00458880932635903	0.9988556112423292	FALSE	S_typhimurium_14028s	12424	WP_000839833.1	hypothetical protein	32157	32445	+
STM14_RS00720	NA	3.9461108364313393	0.5040418219300126	0.9236482518331299	FALSE	S_typhimurium_14028s	10864	WP_001247395.1	LysR family transcriptional regulator	33363	34368	+
STM14_RS00725	NA	3.967864336838385	1.4660245990001126	0.5100632401719036	FALSE	S_typhimurium_14028s	9551	WP_000158347.1	transcriptional regulator	34375	34816	-
STM14_RS00730	NA	16.50712611491675	-1.0864145756854553	0.5131234739241296	FALSE	S_typhimurium_14028s	7754	WP_001036514.1	aryl-sulfate sulfotransferase	35338	37057	+
STM14_RS00735	NA	8.14005870187147	-0.5093087655854097	0.8824649778614511	FALSE	S_typhimurium_14028s	6263	WP_000262866.1	bifunctional metallophosphatase/5'-nucleotidase	37102	38674	-
STM14_RS00745	NA	17.480708534308064	0.5538318073519367	0.74676558458162	FALSE	S_typhimurium_14028s	9916	WP_000831880.1	sulfatase-like hydrolase/transferase	40130	41624	+
STM14_RS00750	NA	11.245630855707558	-0.5986286708791619	0.765392414513839	FALSE	S_typhimurium_14028s	1672	WP_000971148.1	anaerobic sulfatase maturase	41722	42913	+
STM14_RS00755	NA	3.2949065639532464	-2.4435766057110273	0.2956851308849377	FALSE	S_typhimurium_14028s	10701	WP_001055831.1	hypothetical protein	42931	44185	+
STM14_RS00765	nhaA	122.76335463734844	-0.5301281344592467	0.45252475146215815	FALSE	S_typhimurium_14028s	2980	WP_000681340.1	nhaA - Na+/H+ antiporter NhaA	46189	47356	+
STM14_RS00770	nhaR	107.38460386024617	-0.3260678829357843	0.7186623887828096	FALSE	S_typhimurium_14028s	4433	WP_000062871.1	nhaR - transcriptional activator NhaR	47417	48317	+
STM14_RS00775	NA	18.826682969017757	-0.5480014183961176	0.7382372778018871	FALSE	S_typhimurium_14028s	7565	WP_001116457.1	glycoside hydrolase family 31 protein	48371	50411	-
STM14_RS00780	NA	1.7540223747940462	-0.3234180956738438	NA	NA	S_typhimurium_14028s	7336	WP_000099996.1	MFS transporter	50450	51824	-
STM14_RS00785	rpsT	5270.528941763354	0.5792451900542561	0.248381163671955	FALSE	S_typhimurium_14028s	3108	WP_001518655.1	rpsT - 30S ribosomal protein S20	52279	52543	-
STM14_RS00790	NA	2.722484675242296	-2.3244210208749108	0.5668441605706556	FALSE	S_typhimurium_14028s	7099	WP_001575565.1	YaaY family protein	52648	52864	+
STM14_RS00795	ribF	268.65218095191045	-0.19939112518450208	0.7686457163621625	FALSE	S_typhimurium_14028s	3109	WP_000767311.1	ribF - bifunctional riboflavin kinase/FAD synthetase	52871	53810	+
STM14_RS00800	ileS	627.2732013557886	0.1521826429188228	0.8157729732308727	FALSE	S_typhimurium_14028s	2527	WP_001670710.1	ileS - isoleucine--tRNA ligase	53854	56689	+
STM14_RS00805	lspA	233.94142864804644	-0.05084724932878893	0.9517361025174228	FALSE	S_typhimurium_14028s	2981	WP_000042739.1	lspA - signal peptidase II	56688	57189	+
STM14_RS00810	fkpB	87.19548942270546	0.20025374855737393	0.8234939958955592	FALSE	S_typhimurium_14028s	2660	WP_000047269.1	fkpB - FKBP-type peptidyl-prolyl cis-trans isomerase	57343	57793	+
STM14_RS00815	ispH	254.67256727386265	0.03353467239069696	0.9710190378507466	FALSE	S_typhimurium_14028s	3110	WP_001166422.1	ispH - 4-hydroxy-3-methylbut-2-enyl diphosphate reductase	57795	58746	+
STM14_RS00820	NA	66.29388338925985	0.5336186582817014	0.41761998690300545	FALSE	S_typhimurium_14028s	12425	WP_000516322.1	nitrite reductase	58945	60148	+
STM14_RS00825	rihC	68.43030514811892	0.06267780257724978	0.9717907166558668	FALSE	S_typhimurium_14028s	1518	WP_000127283.1	rihC - ribonucleoside hydrolase RihC	60163	61084	+
STM14_RS00830	NA	11.252896496117053	-1.357281797729956	0.4928752650667824	FALSE	S_typhimurium_14028s	1701	WP_000377406.1	response regulator	61105	61792	-
STM14_RS00835	NA	17.649965984224036	-0.10982724119265892	0.9590013398477586	FALSE	S_typhimurium_14028s	1796	WP_001737977.1	sensor histidine kinase	61793	63413	-
STM14_RS00875	citF	2.037026000017913	-2.0473815158351414	0.514491550175307	FALSE	S_typhimurium_14028s	2168	WP_000665573.1	citF - citrate lyase subunit alpha	70879	72400	+
STM14_RS00885	citG	5.1851910403483945	-1.2533038276486874	0.5435884864023278	FALSE	S_typhimurium_14028s	2042	WP_001103238.1	citG - triphosphoribosyl-dephospho-CoA synthase CitG	72928	73837	+
STM14_RS00890	dapB	240.67293869232637	-0.2766660975240591	0.6792740683629162	FALSE	S_typhimurium_14028s	3111	WP_000544031.1	dapB - 4-hydroxy-tetrahydrodipicolinate reductase	74016	74838	+
STM14_RS00900	carA	334.7977849017316	0.8959691917626904	0.2005657407959852	FALSE	S_typhimurium_14028s	3112	WP_000597287.1	carA - glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit	75880	77029	+
STM14_RS00905	carB	303.0304038450722	0.5335816969306431	0.6519160859828085	FALSE	S_typhimurium_14028s	3113	WP_001126305.1	carB - carbamoyl-phosphate synthase large subunit	77047	80275	+
STM14_RS00910	tnpA	96.90913710062567	0.2859513502650804	0.8392681051821417	FALSE	S_typhimurium_14028s	1215	WP_000502119.1	tnpA - IS200/IS605-like element IS200F family transposase	80498	80957	+
STM14_RS00915	caiF	29.253394133777913	0.5854912085016573	0.5971633767147855	FALSE	S_typhimurium_14028s	7100	WP_000333324.1	caiF - carnitine metabolism transcriptional regulator CaiF	81259	81655	+
STM14_RS00920	caiE	6.65634178932299	0.5091168927823687	0.8837244318691915	FALSE	S_typhimurium_14028s	2256	WP_000122861.1	caiE - carnitine operon protein CaiE	81731	82328	-
STM14_RS00925	caiD	4.119234970517839	2.764295644768963	0.40770518630057345	FALSE	S_typhimurium_14028s	6208	WP_000004385.1	caiD - crotonobetainyl-CoA hydratase	82436	83222	-
STM14_RS00930	caiC	7.60454887561105	-0.0961872071843639	0.977277223128689	FALSE	S_typhimurium_14028s	6089	WP_000355806.1	caiC - crotonobetaine/carnitine-CoA ligase	83275	84829	-
STM14_RS00935	caiB	10.589231826280466	-0.08839943368629086	0.9779243602223316	FALSE	S_typhimurium_14028s	6550	WP_001016212.1	caiB - L-carnitine CoA-transferase	84891	86109	-
STM14_RS00940	caiA	1.9829861605976844	2.3110931421076555	0.5657080547691754	FALSE	S_typhimurium_14028s	4665	WP_000347134.1	caiA - crotonobetainyl-CoA dehydrogenase	86220	87363	-
STM14_RS00960	NA	0.9089045877081547	1.6549895091270683	NA	NA	S_typhimurium_14028s	4822	WP_001032189.1	electron transfer flavoprotein subunit alpha/FixB family protein	90181	91123	+
STM14_RS00975	NA	21.01560151130653	-0.5599417189770184	0.6988222733805819	FALSE	S_typhimurium_14028s	6765	WP_001737995.1	MFS transporter	92889	94230	+
STM14_RS00980	NA	306.3712766927148	-6.266204151410218	1.4638717697351844e-27	TRUE	S_typhimurium_14028s	191	WP_001172089.1	YgdI/YgdR family lipoprotein	94318	94549	+
STM14_RS00985	NA	60.95079836830592	0.05495662630277435	0.9680540124988856	FALSE	S_typhimurium_14028s	12427	WP_000802644.1	hypothetical protein	94842	95259	+
STM14_RS00990	srfN	48.481851402939	0.39198986514623096	0.7468162836945647	FALSE	S_typhimurium_14028s	628	WP_000745961.1	srfN - DUF1471 family virulence protein SrfN	95482	95773	-
STM14_RS01000	NA	11.588490427030456	0.986779714939798	0.5321784351176376	FALSE	S_typhimurium_14028s	8601	WP_000066317.1	sulfatase-like hydrolase/transferase	96670	98560	+
STM14_RS01005	kefF	4.016511703747838	-1.0632789229269448	0.7438946552422478	FALSE	S_typhimurium_14028s	694	WP_000600709.1	kefF - glutathione-regulated potassium-efflux system oxidoreductase KefF	98966	99497	+
STM14_RS01010	kefC	17.1169710383297	-2.1263594834357953	0.03220411611268095	FALSE	S_typhimurium_14028s	1117	WP_000377155.1	kefC - glutathione-regulated potassium-efflux system protein KefC	99489	101352	+
STM14_RS01015	folA	290.2707776237981	0.2832489723267488	0.6307050952081019	FALSE	S_typhimurium_14028s	2982	WP_000624379.1	folA - type 3 dihydrofolate reductase	101550	102030	+
STM14_RS01020	apaH	168.59885794011467	-0.20337501243364342	0.8456201773190661	FALSE	S_typhimurium_14028s	2662	WP_000257211.1	apaH - bis(5'-nucleosyl)-tetraphosphatase (symmetrical) ApaH	102135	102984	-
STM14_RS01025	apaG	37.96520788443949	-0.03506222554444342	0.9807059818855413	FALSE	S_typhimurium_14028s	3116	WP_000610894.1	apaG - Co2+/Mg2+ efflux protein ApaG	102994	103372	-
STM14_RS01030	rsmA	150.92314854644502	0.09142599332783102	0.9298625277407815	FALSE	S_typhimurium_14028s	3117	WP_001065397.1	rsmA - 16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase RsmA	103374	104196	-
STM14_RS01035	pdxA	119.48907405948785	0.15779523044385768	0.8752377132833349	FALSE	S_typhimurium_14028s	2666	WP_000093011.1	pdxA - 4-hydroxythreonine-4-phosphate dehydrogenase PdxA	104192	105182	-
STM14_RS01040	surA	503.3544483970078	0.09570059891789034	0.8781074460136808	FALSE	S_typhimurium_14028s	3118	WP_000800482.1	surA - peptidylprolyl isomerase SurA	105181	106468	-
STM14_RS01045	lptD	1195.3333707275606	0.1408287723072517	0.7935886193080484	FALSE	S_typhimurium_14028s	3119	WP_000746126.1	lptD - LPS assembly protein LptD	106521	108882	-
STM14_RS01050	djlA	209.06733615933504	0.47950485376079544	0.13923615733036124	FALSE	S_typhimurium_14028s	3120	WP_001200595.1	djlA - co-chaperone DjlA	109135	109948	+
STM14_RS01055	rluA	82.90944130420814	-0.28320529415486295	0.856128649645489	FALSE	S_typhimurium_14028s	2394	WP_000525196.1	rluA - bifunctional tRNA pseudouridine(32) synthase/23S rRNA pseudouridine(746) synthase RluA	110042	110702	-
STM14_RS01060	rapA	169.44578139549017	0.12089830148417068	0.9195676798098922	FALSE	S_typhimurium_14028s	3121	WP_001116976.1	rapA - RNA polymerase-associated protein RapA	110713	113620	-
STM14_RS01065	polB	81.71384155398425	-0.23493100852936555	0.8326298960197909	FALSE	S_typhimurium_14028s	3122	WP_000035723.1	polB - DNA polymerase II	113793	116145	-
STM14_RS01070	NA	9.721726060827898	0.19151351757289578	0.9495300387624861	FALSE	S_typhimurium_14028s	12428	WP_000877512.1	YdcF family protein	116188	116809	-
