locus_tag	gene	baseMean	log2FoldChange	padj	significant	species	locus_family	WP_num	gene_description	start	stop	strand
ROD_RS00300	rsmA	152.76286806782056	-1.8255069902042558	6.764209628923833e-13	TRUE	C_rodentium_ICC168	3117	WP_012904444.1	rsmA - 16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase RsmA	67739	68561	-
ROD_RS00305	pdxA	239.35109455758882	-1.4613622590305482	9.066748055570308e-12	TRUE	C_rodentium_ICC168	2666	WP_012904445.1	pdxA - 4-hydroxythreonine-4-phosphate dehydrogenase PdxA	68557	69547	-
ROD_RS00310	surA	452.04248965338775	-0.5706515271811056	0.007529457004453794	FALSE	C_rodentium_ICC168	3118	WP_012904446.1	surA - peptidylprolyl isomerase SurA	69546	70833	-
ROD_RS00315	lptD	993.4715061189729	-0.43404732281441166	0.03847064772625725	FALSE	C_rodentium_ICC168	3119	WP_012904447.1	lptD - LPS assembly protein LptD	70886	73244	-
ROD_RS00320	djlA	170.17341578078157	-0.15779891816605188	0.6476537122527307	FALSE	C_rodentium_ICC168	3120	WP_012904448.1	djlA - co-chaperone DjlA	73498	74314	+
ROD_RS00325	rluA	175.982903152813	-1.0910122138752762	1.9659476299450554e-4	TRUE	C_rodentium_ICC168	2394	WP_012904449.1	rluA - bifunctional tRNA pseudouridine(32) synthase/23S rRNA pseudouridine(746) synthase RluA	74423	75083	-
ROD_RS00330	rapA	432.79439965373274	-0.732098168353031	1.3049837809355332e-4	FALSE	C_rodentium_ICC168	3121	WP_012904450.1	rapA - RNA polymerase-associated protein RapA	75094	78001	-
ROD_RS00335	polB	675.2675260728944	0.513363486929762	0.022884989242975554	FALSE	C_rodentium_ICC168	3122	WP_012904451.1	polB - DNA polymerase II	78199	80551	-
ROD_RS00340	NA	23.452236123366447	0.20937186722233772	0.8061002291080005	FALSE	C_rodentium_ICC168	8793	WP_231851628.1	DUF4751 family protein	80973	81339	+
ROD_RS00350	araA	4.2044427250405745	-2.720436177544951	0.0813278701546432	FALSE	C_rodentium_ICC168	5052	WP_012904454.1	araA - L-arabinose isomerase	82295	83798	-
ROD_RS00360	araC	8.98085700457773	0.19042845716125534	0.8723531359180086	FALSE	C_rodentium_ICC168	5197	WP_012904456.1	araC - arabinose operon transcriptional regulator AraC	85856	86735	+
ROD_RS00365	NA	149.4631819692754	-1.0324096450511513	4.787577770392158e-5	TRUE	C_rodentium_ICC168	2345	WP_012904457.1	DedA family protein	86820	87588	+
ROD_RS00370	thiQ	15.601664192540529	-1.3419619961530422	0.12078197940534192	FALSE	C_rodentium_ICC168	4406	WP_012904458.1	thiQ - thiamine ABC transporter ATP-binding protein ThiQ	87772	88483	-
ROD_RS00375	thiP	42.01112170339754	-1.4053954948274983	0.009805407100491239	TRUE	C_rodentium_ICC168	3126	WP_012904459.1	thiP - thiamine/thiamine pyrophosphate ABC transporter permease ThiP	88466	90077	-
ROD_RS00380	thiB	231.96284209898775	-0.6637239642163045	0.030824922287769122	FALSE	C_rodentium_ICC168	2322	WP_024132461.1	thiB - thiamine ABC transporter substrate binding subunit	90052	91036	-
ROD_RS00385	sgrR	71.93882462922541	-0.2460207756391784	0.6062830014838426	FALSE	C_rodentium_ICC168	2597	WP_012904461.1	sgrR - HTH-type transcriptional regulator SgrR	91222	92878	-
ROD_RS00390	NA	143.5003801998965	0.18806035937202173	0.645269243470665	FALSE	C_rodentium_ICC168	5053	WP_024132462.1	glucose uptake inhibitor SgrT	92971	93094	+
ROD_RS00400	leuD	36.42894452019265	1.31783370496337	0.004933111444412907	TRUE	C_rodentium_ICC168	2927	WP_012904463.1	leuD - 3-isopropylmalate dehydratase small subunit	94511	95117	-
ROD_RS00405	leuC	26.567513076855544	1.1043994986697132	0.1543698981744999	FALSE	C_rodentium_ICC168	2426	WP_012904464.1	leuC - 3-isopropylmalate dehydratase large subunit	95127	96528	-
ROD_RS00410	leuB	22.232156567387523	0.9583976270210953	0.13083092322415246	FALSE	C_rodentium_ICC168	2503	WP_012904465.1	leuB - 3-isopropylmalate dehydrogenase	96530	97622	-
ROD_RS00415	leuA	56.61615960175579	1.2872588539202683	3.35133944994497e-4	TRUE	C_rodentium_ICC168	2887	WP_012904466.1	leuA - 2-isopropylmalate synthase	97621	99193	-
ROD_RS00425	leuO	76.8013335490417	1.5313310085847702	6.419325907479122e-6	TRUE	C_rodentium_ICC168	4435	WP_012904468.1	leuO - transcriptional regulator LeuO	100027	100978	+
ROD_RS00430	ilvI	101.8605669766812	0.22280969836941478	0.5709641445944982	FALSE	C_rodentium_ICC168	444	WP_012904469.1	ilvI - acetolactate synthase 3 large subunit	101304	103029	+
ROD_RS00435	ilvN	70.57146845809815	0.3696993956585359	0.3792884243778515	FALSE	C_rodentium_ICC168	3127	WP_012904470.1	ilvN - acetolactate synthase small subunit	103031	103523	+
ROD_RS00440	cra	450.4674309511902	0.17858415463725527	0.45186939170343515	FALSE	C_rodentium_ICC168	4464	WP_012904471.1	cra - catabolite repressor/activator	103780	104785	+
ROD_RS00445	mraZ	1599.449852589022	-0.22499998033477922	0.30606304146263347	FALSE	C_rodentium_ICC168	3130	WP_024132463.1	mraZ - division/cell wall cluster transcriptional repressor MraZ	105399	105858	+
ROD_RS00450	rsmH	240.91791213979408	-0.45468718276167336	0.07646099194467243	FALSE	C_rodentium_ICC168	3131	WP_012904473.1	rsmH - 16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	105859	106801	+
ROD_RS00455	ftsL	59.460374054805754	-0.6490241120135032	0.1468878793606884	FALSE	C_rodentium_ICC168	3132	WP_012904474.1	ftsL - cell division protein FtsL	106797	107163	+
ROD_RS00460	ftsI	945.5969778207133	-0.025682659300546976	0.9424271560527226	FALSE	C_rodentium_ICC168	1297	WP_012904475.1	ftsI - peptidoglycan glycosyltransferase FtsI	107178	108936	+
ROD_RS00465	murE	192.6715520986259	-1.0339594246316393	1.536769094683754e-4	TRUE	C_rodentium_ICC168	3133	WP_012904476.1	murE - UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2, 6-diaminopimelate ligase	108922	110410	+
ROD_RS00470	murF	189.06720603003401	-1.3492856692411	5.627846089261111e-9	TRUE	C_rodentium_ICC168	3134	WP_012904477.1	murF - UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D- alanine ligase	110406	111765	+
ROD_RS00475	mraY	186.11799409046958	-1.1129491515840364	4.403989272516101e-5	TRUE	C_rodentium_ICC168	3135	WP_012904478.1	mraY - phospho-N-acetylmuramoyl-pentapeptide- transferase	111758	112841	+
ROD_RS00480	murD	279.86390105731147	-1.2094785475600927	3.5804031236761046e-7	TRUE	C_rodentium_ICC168	3136	WP_012904479.1	murD - UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	112843	114160	+
ROD_RS00485	ftsW	329.8373029645453	-1.2863107751142906	1.6920065779346337e-10	TRUE	C_rodentium_ICC168	2667	WP_012904480.1	ftsW - cell division protein FtsW	114159	115404	+
ROD_RS00490	murG	177.1470708626034	-1.1796351232216196	2.6508099191862027e-4	TRUE	C_rodentium_ICC168	3137	WP_012904481.1	murG - undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	115400	116468	+
ROD_RS00495	murC	304.67343188159515	-0.6840447447366585	0.009456319811653274	FALSE	C_rodentium_ICC168	2669	WP_012904482.1	murC - UDP-N-acetylmuramate--L-alanine ligase	116525	118001	+
ROD_RS00500	NA	138.03729792289965	-0.7023671729490356	0.022802569697431663	FALSE	C_rodentium_ICC168	2671	WP_012904483.1	D-alanine--D-alanine ligase	117993	118914	+
ROD_RS00505	ftsQ	312.58821939710236	-0.18999627635968375	0.511763439307196	FALSE	C_rodentium_ICC168	3138	WP_012904484.1	ftsQ - cell division protein FtsQ	118915	119746	+
ROD_RS00510	ftsA	731.3164454057304	-0.14997673878507867	0.5780486494616748	FALSE	C_rodentium_ICC168	3139	WP_012904485.1	ftsA - cell division protein FtsA	119742	121005	+
ROD_RS00515	ftsZ	648.7357763216779	0.04060740329361506	0.878074828603864	FALSE	C_rodentium_ICC168	3140	WP_004857884.1	ftsZ - cell division protein FtsZ	121121	122273	+
ROD_RS00520	lpxC	6733.734440020495	0.5101768857464359	8.319985002992089e-4	FALSE	C_rodentium_ICC168	3141	WP_012904486.1	lpxC - UDP-3-O-acyl-N-acetylglucosamine deacetylase	122373	123291	+
ROD_RS00525	secM	522.4649914030089	-0.1620978862341802	0.519675590839443	FALSE	C_rodentium_ICC168	3142	WP_024132464.1	secM - secA translation cis-regulator SecM	123563	124073	+
ROD_RS00530	secA	1803.8529439336937	-0.2262721550346514	0.2202101412571454	FALSE	C_rodentium_ICC168	3143	WP_012904488.1	secA - preprotein translocase subunit SecA	124134	126840	+
ROD_RS00535	mutT	114.45875276770444	0.10123775444045349	0.8149757977379178	FALSE	C_rodentium_ICC168	2411	WP_012904489.1	mutT - 8-oxo-dGTP diphosphatase MutT	126946	127345	+
ROD_RS00540	yacG	80.29704556109498	-1.0680405402676436	0.0048337802147473815	TRUE	C_rodentium_ICC168	3144	WP_012904490.1	yacG - DNA gyrase inhibitor YacG	127444	127639	-
ROD_RS00545	zapD	67.92932177608952	-0.5311455637205875	0.17669359390980505	FALSE	C_rodentium_ICC168	3145	WP_012904491.1	zapD - cell division protein ZapD	127648	128392	-
ROD_RS00550	coaE	66.8822572513811	-0.48073099984361617	0.291497248254679	FALSE	C_rodentium_ICC168	3146	WP_012904492.1	coaE - dephospho-CoA kinase	128391	129012	-
ROD_RS00555	NA	545.1651758878177	0.32661717035391674	0.128482488955973	FALSE	C_rodentium_ICC168	3147	WP_012904493.1	GMP reductase	129237	130281	+
ROD_RS00560	hofC	2.5685207715890024	0.7689421665942944	0.6906051873975566	FALSE	C_rodentium_ICC168	2866	WP_012904494.1	hofC - protein transport protein HofC	130352	131555	-
ROD_RS00565	gspE	4.815725194952684	2.050382569663695	0.22337426254002818	FALSE	C_rodentium_ICC168	1500	WP_012904495.1	gspE - type II secretion system protein GspE	131544	132930	-
ROD_RS00570	ppdD	3.4161162040329622	0.7162328149138968	0.7296119364445598	FALSE	C_rodentium_ICC168	3148	WP_012904496.1	ppdD - prepilin peptidase-dependent pilin	132926	133379	-
ROD_RS00575	nadC	222.15103921330652	0.3293002187717916	0.22255616940222908	FALSE	C_rodentium_ICC168	3149	WP_024132465.1	nadC - carboxylating nicotinate-nucleotide diphosphorylase	133577	134471	-
ROD_RS00580	ampD	119.95087325721124	0.0596204364716018	0.893391369349704	FALSE	C_rodentium_ICC168	3150	WP_012904498.1	ampD - 1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	134558	135122	+
ROD_RS00585	ampE	61.626994599786045	-0.4040231435815034	0.312135240032148	FALSE	C_rodentium_ICC168	3151	WP_012904499.1	ampE - beta-lactamase regulator AmpE	135118	135973	+
ROD_RS00590	NA	14.283976312154039	-2.499662756049826	0.005916764320142444	TRUE	C_rodentium_ICC168	5794	WP_012904500.1	family 43 glycosylhydrolase	136205	137156	-
ROD_RS00595	NA	22.31947972366754	-1.2015330586823618	0.03653064799993041	FALSE	C_rodentium_ICC168	529	WP_012904501.1	MFS transporter	137155	138562	-
ROD_RS00600	aroP	365.33440214441987	-0.20883958443921583	0.5244669089452676	FALSE	C_rodentium_ICC168	1066	WP_012904502.1	aroP - aromatic amino acid transporter AroP	138721	140095	-
ROD_RS00605	pdhR	1590.9764623580697	-0.6735825739318065	0.0048960869372229494	FALSE	C_rodentium_ICC168	2311	WP_012904503.1	pdhR - pyruvate dehydrogenase complex transcriptional repressor PdhR	140657	141422	+
ROD_RS00610	aceE	5572.162963702201	-0.16124282209407098	0.6545356406827714	FALSE	C_rodentium_ICC168	3035	WP_012904504.1	aceE - pyruvate dehydrogenase (acetyl-transferring), homodimeric type	141580	144244	+
ROD_RS00615	aceF	2557.7739342549808	-0.09482791696882668	0.8105224579714795	FALSE	C_rodentium_ICC168	2625	WP_012904505.1	aceF - pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase	144258	145869	+
ROD_RS00620	lpdA	3924.7008533010094	-0.10843183222696133	0.7590300182317533	FALSE	C_rodentium_ICC168	2387	WP_001519338.1	lpdA - dihydrolipoyl dehydrogenase	146067	147492	+
ROD_RS00625	NA	3.3681091107320853	-0.053347908814999755	0.9820475404861023	FALSE	C_rodentium_ICC168	5795	WP_012904506.1	DUF2950 family protein	147570	148362	-
ROD_RS00635	acnB	888.3097714043671	-0.16168490614819	0.5282598284489393	FALSE	C_rodentium_ICC168	2424	WP_012904508.1	acnB - bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase	150392	152990	+
ROD_RS00640	yacL	182.2011602574146	0.024081013586687218	0.9544707387129999	FALSE	C_rodentium_ICC168	3948	WP_012904509.1	yacL - protein YacL	153191	153554	+
ROD_RS00645	NA	3.049253679024914	-0.8636164492141007	0.7234965196052123	FALSE	C_rodentium_ICC168	6454	WP_012904510.1	2-keto-3-deoxygluconate permease 1	153735	154689	+
ROD_RS00650	NA	6.786537227838573	0.5769446364471255	0.6480519994192451	FALSE	C_rodentium_ICC168	5433	WP_012904511.1	D-threonate kinase	154685	155957	+
ROD_RS00655	NA	8.053140553575316	0.3675372976640009	0.7857183085082287	FALSE	C_rodentium_ICC168	5401	WP_012904512.1	D-threonate 4-phosphate dehydrogenase	155946	156930	+
ROD_RS00660	NA	152.9391588502669	0.1621107157976374	0.6332723814396756	FALSE	C_rodentium_ICC168	172	WP_012904513.1	DeoR/GlpR family DNA-binding transcription regulator	156939	157719	+
ROD_RS00665	speD	295.9591987097727	-1.094782015023426	2.793144128692449e-6	TRUE	C_rodentium_ICC168	3947	WP_012904514.1	speD - adenosylmethionine decarboxylase	158030	158825	-
ROD_RS00670	speE	211.69174995594003	-0.5572898227776624	0.018649286831766688	FALSE	C_rodentium_ICC168	3946	WP_012904515.1	speE - polyamine aminopropyltransferase	158840	159707	-
ROD_RS00675	NA	401.35501814921867	0.421257867829395	0.06851243286203912	FALSE	C_rodentium_ICC168	3945	WP_024132470.1	YacC family pilotin-like protein	159811	160159	-
ROD_RS00680	cueO	18.786322913355093	1.1424604421569435	0.09996471011591473	FALSE	C_rodentium_ICC168	2594	WP_012904516.1	cueO - multicopper oxidase CueO	160326	161877	+
ROD_RS00690	NA	273.08298097008293	-0.04620290659559089	0.9179561268620416	FALSE	C_rodentium_ICC168	2953	WP_012904518.1	glucose/quinate/shikimate family membrane-bound PQQ-dependent dehydrogenase	163357	165748	-
ROD_RS00695	hpt	1371.441291757016	0.07863169302531077	0.7449480213512478	FALSE	C_rodentium_ICC168	3944	WP_012904519.1	hpt - hypoxanthine phosphoribosyltransferase	165953	166490	+
ROD_RS00700	can	3013.1428589355346	-0.4528023515603314	0.005754752021739764	FALSE	C_rodentium_ICC168	2629	WP_012904520.1	can - carbonate dehydratase	166549	167212	-
ROD_RS00705	NA	185.18348425523965	1.0260696247729335	8.24716976705421e-5	TRUE	C_rodentium_ICC168	4411	WP_012904521.1	ABC transporter ATP-binding protein	167320	168247	+
ROD_RS00710	NA	180.19067125893883	0.9944225146494201	1.0699049501780152e-4	FALSE	C_rodentium_ICC168	3943	WP_012904522.1	ABC transporter permease	168243	169014	+
ROD_RS00715	NA	57.19538718174071	0.23119128828121996	0.6632421296701566	FALSE	C_rodentium_ICC168	4622	WP_012904523.1	PTS sugar transporter subunit IIA	169119	169560	+
ROD_RS00720	NA	79.85243515879905	-1.2727470593782386	0.008613679789787722	TRUE	C_rodentium_ICC168	3942	WP_012904524.1	polysaccharide deacetylase family protein	169645	170872	+
ROD_RS00725	panD	273.75968088486985	-0.44390399413648496	0.08508437864335922	FALSE	C_rodentium_ICC168	3941	WP_012904525.1	panD - aspartate 1-decarboxylase	170875	171256	-
ROD_RS00730	panC	116.492310338037	-0.5258297737407157	0.09263997953618049	FALSE	C_rodentium_ICC168	3940	WP_012904526.1	panC - pantoate--beta-alanine ligase	171399	172254	-
ROD_RS00735	panB	121.9955177844133	-1.0281586257552464	9.499199103383787e-5	TRUE	C_rodentium_ICC168	3939	WP_012904527.1	panB - 3-methyl-2-oxobutanoate hydroxymethyltransferase	172317	173109	-
ROD_RS00740	folK	99.49913190551004	-1.7963501435190026	4.696352750078541e-9	TRUE	C_rodentium_ICC168	3938	WP_012904528.1	folK - 2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase	173227	173707	-
ROD_RS00745	pcnB	449.86789084252104	-0.8346456172007326	1.0699092817100778e-4	FALSE	C_rodentium_ICC168	2800	WP_217968164.1	pcnB - polynucleotide adenylyltransferase PcnB	173703	175101	-
ROD_RS00750	gluQRS	83.7999892347085	-0.7952892684582001	0.026886713485124305	FALSE	C_rodentium_ICC168	2785	WP_012904530.1	gluQRS - tRNA glutamyl-Q(34) synthetase GluQRS	175206	176103	-
ROD_RS00755	dksA	4311.884107594779	1.5035962011578585	7.194509500034035e-19	TRUE	C_rodentium_ICC168	3013	WP_003829221.1	dksA - RNA polymerase-binding protein DksA	176175	176631	-
ROD_RS00760	sfsA	398.4722748747184	1.0613732971547176	2.979467022978451e-7	TRUE	C_rodentium_ICC168	3937	WP_012904531.1	sfsA - DNA/RNA nuclease SfsA	176808	177513	-
ROD_RS00765	thpR	18.90056602134387	-1.2268964341270825	0.14190622079089535	FALSE	C_rodentium_ICC168	3936	WP_012904532.1	thpR - RNA 2',3'-cyclic phosphodiesterase	177525	178056	-
ROD_RS00770	hrpB	161.99191484046224	0.09927682683659562	0.7660080786945986	FALSE	C_rodentium_ICC168	3935	WP_024132471.1	hrpB - ATP-dependent helicase HrpB	178129	180559	+
ROD_RS00775	mrcB	442.23625831830014	0.4179782545170873	0.06039248600475147	FALSE	C_rodentium_ICC168	2011	WP_012904534.1	mrcB - bifunctional glycosyl transferase/transpeptidase	180690	183225	+
ROD_RS00780	fhuA	2011.5233180764294	-1.0601608443117176	1.1826106859055839e-8	TRUE	C_rodentium_ICC168	1612	WP_012904535.1	fhuA - ferrichrome porin FhuA	183531	185787	+
ROD_RS00785	fhuC	198.91599911252658	-2.228242355595649	2.5628230787272053e-20	TRUE	C_rodentium_ICC168	347	WP_012904536.1	fhuC - Fe3+-hydroxamate ABC transporter ATP-binding protein FhuC	185834	186632	+
ROD_RS00790	fhuD	128.79882670861727	-2.5983216261573747	3.627216276322958e-18	TRUE	C_rodentium_ICC168	3934	WP_012904537.1	fhuD - Fe(3+)-hydroxamate ABC transporter substrate-binding protein FhuD	186631	187522	+
ROD_RS00795	fhuB	355.0559639695643	-2.710949432804364	9.111310372613938e-27	TRUE	C_rodentium_ICC168	3933	WP_012904538.1	fhuB - Fe(3+)-hydroxamate ABC transporter permease FhuB	187518	189501	+
ROD_RS00800	hemL	157.73685140455024	-0.29719363216065653	0.33579825985213746	FALSE	C_rodentium_ICC168	2250	WP_012904539.1	hemL - glutamate-1-semialdehyde 2,1-aminomutase	189596	190877	-
ROD_RS00805	clcA	278.1244241240667	0.8185945401934336	1.9068414196226157e-4	FALSE	C_rodentium_ICC168	2674	WP_012904540.1	clcA - H(+)/Cl(-) exchange transporter ClcA	191045	192467	+
