# Lines not beginning with # have the following format: Gene name <tab> family origin <tab> gene history string <tab> locusIsland <tab> initialFamily <tab> originFamily <tab> locusFamily <tab> locFamMRCA <tab> gene description.
########### Begin contig
  20121_E_coli_K12-b0085	C	OSSSD	3133	1141	3017	3133	s0	murE - UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2, 6-diaminopimelate ligase
  20122_E_coli_K12-b0086	C	OSSDS	3134	1142	3018	3134	s0	murF - D-alanyl-D-alanine-adding enzyme
  20123_E_coli_K12-b0087	C	OSDSSS	3135	1143	3019	3135	s0	mraY - phospho-N-acetylmuramoyl-pentapeptide- transferase
  20124_E_coli_K12-b0088	C	OSSSSS	3136	1144	3020	3136	s0	murD - UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase
  20125_E_coli_K12-b0089	C	OSSSSS	2667	775	2561	2667	s0	ftsW - essential cell division protein FtsW
  20126_E_coli_K12-b0090	C	OSSSSS	3137	1145	3021	3137	s0	murG - N-acetylglucosaminyl transferase
  20127_E_coli_K12-b0091	C	OSSSSS	2669	777	2563	2669	s0	murC - UDP-N-acetylmuramate--L-alanine ligase
  20128_E_coli_K12-b0092	C	OSSSSS	2671	779	2565	2671	s0	ddlB - D-alanine--D-alanine ligase B
  20129_E_coli_K12-b0093	C	OSSSD	3138	1146	3022	3138	s0	ftsQ - cell division protein FtsQ
  20130_E_coli_K12-b0094	C	OSSSSS	3139	1147	3023	3139	s0	ftsA - cell division protein FtsA
  20131_E_coli_K12-b0095	C	OSDS	3140	1148	3024	3140	s0	ftsZ - cell division protein FtsZ
  20132_E_coli_K12-b0096	C	OSSSSS	3141	1149	3025	3141	s0	lpxC - UDP-3-O-acyl-N-acetylglucosamine deacetylase
  20133_E_coli_K12-b0097	C	OSSSSS	3142	1150	3026	3142	s0	secM - SecA translation regulator
  20134_E_coli_K12-b0098	C	OSSSD	3143	1151	3027	3143	s0	secA - protein translocation ATPase
  20135_E_coli_K12-b0099	C	OSSSSS	2411	566	2311	2411	s0	mutT - 8-oxo-dGTP diphosphatase
  20136_E_coli_K12-b0101	C	OSSSSS	3144	1152	3028	3144	s0	yacG - DNA gyrase inhibitor YacG
  20137_E_coli_K12-b0102	C	OSSSSS	3145	1153	3029	3145	s0	zapD - cell division factor ZapD
  20138_E_coli_K12-b0103	C	OSSSSS	3146	1154	3030	3146	s0	coaE - dephospho-CoA kinase
  20139_E_coli_K12-b4727	X		13491	9146	13285	13491	E_coli_K12	yacM - protein YacM
  20140_E_coli_K12-b0104	C	OSSSSS	3147	1155	3031	3147	s0	guaC - GMP reductase
  20141_E_coli_K12-b0106	C	OSSSSS	2866	944	2756	2866	s0	hofC - inner membrane protein HofC
  20142_E_coli_K12-b0107	C	ODSSSSS	1500	224	1436	1500	s0	hofB - T2SSE family protein
  20143_E_coli_K12-b0108	C	OSSSSS	3148	1156	3032	3148	s0	ppdD - prepilin-type N-terminal cleavage/methylation domain-containing protein PpdD
  20144_E_coli_K12-b0109	C	OSSSSS	3149	1157	3033	3149	s0	nadC - quinolinate phosphoribosyltransferase (decarboxylating)
  20145_E_coli_K12-b0110	C	OSSD	3150	1158	3034	3150	s0	ampD - 1,6-anhydro-N-acetylmuramoyl-L-alanine amidase
  20146_E_coli_K12-b0111	C	OSSSDS	3151	1159	3035	3151	s0	ampE - protein AmpE
  20147_E_coli_K12-b0112	C	OSDSSSS	1066	130	1023	1066	s0	aroP - aromatic amino acid:H(+) symporter AroP
  20148_E_coli_K12-b0113	C	OSDSS	2311	484	2211	2311	s0	pdhR - DNA-binding transcriptional dual regulator PdhR
  20149_E_coli_K12-b0114	C	OSDSDS	3035	1067	2920	3035	s0	aceE - pyruvate dehydrogenase E1 component
  20150_E_coli_K12-b0115	C	OSDSS	2625	738	2519	2625	s0	aceF - pyruvate dehydrogenase, E2 subunit
  20151_E_coli_K12-b0116	C	OSSSSS	2387	543	2287	2387	s0	lpd - lipoamide dehydrogenase
  20152_E_coli_K12-b0117	C	OSSS	5796	2965	5610	5796	s1	yacH - DUF3300 domain-containing protein YacH
  20153_E_coli_K12-b0118	C	OSSSSS	2424	577	2324	2424	s0	acnB - hypothetical protein
  20154_E_coli_K12-b0119	C	OSSSSS	3948	1827	3813	3948	s0	yacL - UPF0231 family protein YacL
  20155_E_coli_K12-b0120	C	OSDDS	3947	1826	3812	3947	s0	speD - S-adenosylmethionine decarboxylase proenzyme
  20156_E_coli_K12-b0121	C	OSSSSS	3946	1825	3811	3946	s0	speE - spermidine synthase
  20157_E_coli_K12-b0122	C	OSSSSS	3945	1824	3810	3945	s0	yacC - putative lipoprotein YacC
  20158_E_coli_K12-b0123	C	OSSSSS	2594	717	2488	2594	s0	cueO - multicopper oxidase CueO
  20159_E_coli_K12-b0124	C	OSSSS	2953	1003	2841	2953	s1	gcd - quinoprotein glucose dehydrogenase
  20160_E_coli_K12-b0125	C	OSSSSS	3944	1823	3809	3944	s0	hpt - hypoxanthine phosphoribosyltransferase
  20161_E_coli_K12-b0126	C	OSSSD	2629	742	2523	2629	s0	can - carbonic anhydrase 2
  20162_E_coli_K12-b0127	C	OSSSSS	4411	2237	4273	4411	s0	yadG - putative ABC transporter ATP-binding protein YadG
  20163_E_coli_K12-b0128	C	OSDSSS	3943	1822	3808	3943	s0	yadH - putative ABC transporter membrane subunit YadH
  20164_E_coli_K12-b0129	C	OSSSS	4622	2366	4479	4622	s1	yadI - putative PTS enzyme IIA component YadI
  20165_E_coli_K12-b0130	C	OSSSSS	3942	1821	3807	3942	s0	yadE - putative polysaccharide deacetylase lipoprotein YadE
  20166_E_coli_K12-b0131	C	OSSSSS	3941	1820	3806	3941	s0	panD - aspartate 1-decarboxylase proenzyme
  20167_E_coli_K12-b0132	X	O	267	24	261	267	E_coli_K12	rpnC - recombination-promoting nuclease RpnC
  20168_E_coli_K12-b0133	C	OSDSSS	3940	1819	3805	3940	s0	panC - pantothenate synthetase
  20169_E_coli_K12-b0134	C	OSSSSS	3939	1818	3804	3939	s0	panB - 3-methyl-2-oxobutanoate hydroxymethyltransferase
  20170_E_coli_K12-b0135	X		11120	9147	13286	13492	E_coli_K12	yadC - fimbrial tip-adhesin YadC
  20171_E_coli_K12-b0136	X		11120	6775	10914	11120	E_coli_K12	yadK - putative fimbrial protein YadK
  20172_E_coli_K12-b0137	X		11120	6776	10915	11121	E_coli_K12	yadL - putative fimbrial protein YadL
  20173_E_coli_K12-b0138	X		11120	6779	10918	11124	E_coli_K12	yadM - putative fimbrial protein YadM
  20174_E_coli_K12-b0139	X	OS	641	171	1203	1255	s2	htrE - putative fimbrial usher protein HtrE
  20175_E_coli_K12-b0140	X	OS	641	67	620	641	s2	yadV - putative fimbrial chaperone YadV
  20176_E_coli_K12-b0141	X		14607	10262	14401	14607	E_coli_K12	yadN - putative fimbrial protein YadN
  20177_E_coli_K12-b0142	C	OSSSSS	3938	1817	3803	3938	s0	folK - 2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase
  20178_E_coli_K12-b0143	C	OSDSSS	2800	893	2690	2800	s0	pcnB - poly(A) polymerase I
  20179_E_coli_K12-b0144	C	OSDSS	2785	878	2675	2785	s0	gluQ - glutamyl-Q tRNA(Asp) synthetase
  20180_E_coli_K12-b0145	C	OSD	3013	1048	2899	3013	s1	dksA - RNA polymerase-binding transcription factor DksA
  20181_E_coli_K12-b0146	C	OSSSSS	3937	1816	3802	3937	s0	sfsA - putative DNA-binding transcriptional regulator of maltose metabolism
  20182_E_coli_K12-b0147	C	OSSSSS	3936	1815	3801	3936	s0	thpR - RNA 2',3'-cyclic phosphodiesterase
  20183_E_coli_K12-b0148	C	OSSSD	3935	1814	3800	3935	s0	hrpB - RNA-dependent NTPase HrpB
  20184_E_coli_K12-b0149	C	OSSSSSD	2011	346	1924	2011	s0	mrcB - peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcB
  20185_E_coli_K12-b0149	C	OSSSSSD	2011	346	1924	2011	s0	mrcB - PBP1Bgamma
  20186_E_coli_K12-b0150	C	ODDDS	1612	245	1540	1612	s0	fhuA - ferrichrome outer membrane transporter/phage receptor
  20187_E_coli_K12-b0151	C	OSSSSS	347	30	340	347	s0	fhuC - iron(III) hydroxamate ABC transporter ATP binding subunit
  20188_E_coli_K12-b0152	C	OSSSSS	3934	1813	3799	3934	s0	fhuD - iron(III) hydroxamate ABC transporter periplasmic binding protein
  20189_E_coli_K12-b0153	C	OSSSSS	3933	1812	3798	3933	s0	fhuB - iron(III) hydroxamate ABC transporter membrane subunit
  20190_E_coli_K12-b0154	C	OSSSSS	2250	446	2150	2250	s0	hemL - glutamate-1-semialdehyde 2,1-aminomutase
  20191_E_coli_K12-b4765	X		13493	9148	13287	13493	E_coli_K12	yadX - protein YadX
  20192_E_coli_K12-b0155	C	OSSSSS	2674	781	2568	2674	s0	clcA - chloride:H(+) antiporter ClcA
  20193_E_coli_K12-b4728	X		13494	9149	13288	13494	E_coli_K12	yadW - protein YadW
  20194_E_coli_K12-b0156	C	OSDSSS	2532	658	2427	2532	s0	erpA - iron-sulfur cluster insertion protein ErpA
  20195_E_coli_K12-b0157	C	OSSSSS	2836	918	2726	2836	s0	yadS - PF03458 family protein YadS
  20196_E_coli_K12-b0158	C	OSSSSS	2888	965	2778	2888	s0	btuF - vitamin B12 ABC transporter periplasmic binding protein
  20197_E_coli_K12-b0159	C	OSSDS	3152	1160	3036	3152	s0	mtn - 5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
  20198_E_coli_K12-b0160	C	OSSSSS	3153	1161	3037	3153	s0	dgt - dGTP triphosphohydrolase
  20199_E_coli_K12-b0161	C	OSSSSS	1122	145	1074	1122	s0	degP - periplasmic serine endoprotease DegP
  20200_E_coli_K12-b0162	C	ODSS	2080	367	1988	2080	s1	cdaR - DNA-binding transcriptional activator CdaR
  20201_E_coli_K12-b0163	C	OSSDS	3889	1775	3755	3889	s0	yaeH - DUF3461 domain-containing protein YaeH
  20202_E_coli_K12-b0164	X		13495	9150	13289	13495	E_coli_K12	yaeI - phosphodiesterase YaeI
  20203_E_coli_K12-b0166	C	OSSDS	3888	1774	3754	3888	s0	dapD - tetrahydrodipicolinate succinylase
  20204_E_coli_K12-b0167	C	OSSSSS	3887	1773	3753	3887	s0	glnD - PII uridylyltransferase/uridylyl removing enzyme
  20205_E_coli_K12-b0168	C	ODSST	1752	280	1670	1752	s0	map - methionine aminopeptidase
  20206_E_coli_K12-b0169	C	OSDSD	3886	1772	3752	3886	s0	rpsB - 30S ribosomal subunit protein S2
  20207_E_coli_K12-b0170	C	OSDSDS	3885	1771	3751	3885	s0	tsf - protein chain elongation factor EF-Ts
  20208_E_coli_K12-b0171	C	OSSSSS	3884	1770	3750	3884	s0	pyrH - UMP kinase
  20209_E_coli_K12-b0172	C	OSDSDS	3883	1769	3749	3883	s0	frr - ribosome-recycling factor
  20210_E_coli_K12-b0173	C	OSSSSS	3882	1768	3748	3882	s0	dxr - 1-deoxy-D-xylulose 5-phosphate reductoisomerase
  20211_E_coli_K12-b0174	C	OSSSSS	3881	1767	3747	3881	s0	uppS - ditrans,polycis-undecaprenyl-diphosphate synthase [(2E,6E)-farnesyl-diphosphate specific]
  20212_E_coli_K12-b0175	C	OSSSSS	3880	1766	3746	3880	s0	cdsA - CDP-diglyceride synthetase
  20213_E_coli_K12-b0176	C	OSSSSS	3879	1765	3745	3879	s0	rseP - intramembrane zinc metalloprotease RseP
  20214_E_coli_K12-b0177	C	OSDSD	2006	344	1919	2006	s0	bamA - outer membrane protein assembly factor BamA
  20215_E_coli_K12-b0178	C	OSDSSS	3878	1764	3744	3878	s0	skp - periplasmic chaperone Skp
  20216_E_coli_K12-b0179	C	OSSSSS	2796	889	2686	2796	s0	lpxD - UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
  20217_E_coli_K12-b0180	C	OSSSSS	3016	1051	2902	3016	s0	fabZ - 3-hydroxy-acyl-[acyl-carrier-protein] dehydratase
  20218_E_coli_K12-b0181	C	OSSSST	2795	888	2685	2795	s0	lpxA - acyl-[acyl-carrier-protein]--UDP-N- acetylglucosamine O-acyltransferase
  20219_E_coli_K12-b0182	C	OSSSD	3877	1763	3743	3877	s0	lpxB - lipid A disaccharide synthase
  20220_E_coli_K12-b0183	C	OSSSSS	3876	1762	3742	3876	s0	rnhB - RNase HII
  20221_E_coli_K12-b0184	C	OSSSSS	3875	1761	3741	3875	s0	dnaE - DNA polymerase III subunit alpha
  20222_E_coli_K12-b0185	C	OSSSSS	3874	1760	3740	3874	s0	accA - acetyl-CoA carboxyltransferase subunit alpha
  20223_E_coli_K12-b0186	C	ODSSDSS	1469	219	1405	1469	s0	ldcC - lysine decarboxylase 2
  20224_E_coli_K12-b0187	C	OSSSS	3873	1759	3739	3873	s1	yaeR - VOC domain-containing protein YaeR
  20225_E_coli_K12-b0188	C	OSSSSS	3872	1758	3738	3872	s0	tilS - tRNA(Ile)-lysidine synthetase
  20226_E_coli_K12-b0189	C	OSST	3871	1757	3737	3871	s0	rof - modulator of Rho-dependent transcription termination
  20227_E_coli_K12-b4406	C	OSSSSS	3870	1756	3736	3870	s0	yaeP - UPF0253 family protein YaeP
  20228_E_coli_K12-b0190	C	OSSSST	3869	1755	3735	3869	s0	yaeQ - uncharacterized protein YaeQ
  20229_E_coli_K12-b0191	C	OSSSSS	3868	1754	3734	3868	s0	arfB - peptidyl-tRNA hydrolase, ribosome rescue factor
  20230_E_coli_K12-b0192	C	OSSSSS	3867	1753	3733	3867	s0	nlpE - sensor lipoprotein NlpE
  20231_E_coli_K12-b0193	C	OS	8480	4442	8274	8480	s1	yaeF - peptidase C92 family protein YaeF
  20232_E_coli_K12-b0194	C	OSDSD	3866	1752	3732	3866	s0	proS - proline--tRNA ligase
  20233_E_coli_K12-b0195	C	OSSSSS	3865	1751	3731	3865	s0	trmO - tRNA m(6)t(6)A37 methyltransferase
  20234_E_coli_K12-b0196	C	OSSSSS	3864	1750	3730	3864	s0	rcsF - sensor lipoprotein RcsF
  20235_E_coli_K12-b0197	C	OSSSSS	1109	141	1061	1109	s0	metQ - L-methionine/D-methionine ABC transporter membrane anchored binding protein
  20236_E_coli_K12-b0198	X	OSSTT	855	94	822	855	s3	metI - L-methionine/D-methionine ABC transporter membrane subunit
  20237_E_coli_K12-b0199	C	OSSSSS	1326	184	1266	1326	s0	metN - L-methionine/D-methionine ABC transporter ATP binding subunit
  20238_E_coli_K12-b0200	C	OSSSSS	3863	1749	3729	3863	s0	gmhB - D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
  20239_E_coli_K12-b0207	C	OSSSSS	2560	685	2454	2560	s0	dkgB - methylglyoxal reductase DkgB
  20240_E_coli_K12-b0208	C	OSSSSS	3090	1109	2974	3090	s0	yafC - LysR family transcriptional regulator YafC
  20241_E_coli_K12-b0209	C	OSSSSS	3191	1194	3072	3191	s0	yafD - endonuclease/exonuclease/phosphatase domain-containing protein YafD
  20242_E_coli_K12-b0210	C	OSSSS	2623	736	2517	2623	s1	yafE - putative S-adenosylmethionine-dependent methyltransferase
  20243_E_coli_K12-b0211	C	OSSSDS	3192	1195	3073	3192	s0	mltD - membrane-bound lytic murein transglycosylase D
  20244_E_coli_K12-b0212	C	OSSSSS	2679	786	2573	2679	s0	gloB - hydroxyacylglutathione hydrolase GloB
  20245_E_coli_K12-b0213	C	OSSSSS	3193	1196	3074	3193	s0	yafS - putative S-adenosyl-L-methionine-dependent methyltransferase
  20246_E_coli_K12-b0214	C	OSSSSS	3194	1197	3075	3194	s0	rnhA - ribonuclease HI
  20247_E_coli_K12-b0215	C	OSSSSS	2682	789	2576	2682	s0	dnaQ - DNA polymerase III subunit epsilon
  20248_E_coli_K12-b0217	X		13496	9151	13290	13496	E_coli_K12	yafT - lipoprotein YafT
  20249_E_coli_K12-b4586	X		13496	9152	13291	13497	E_coli_K12	ykfM - uncharacterized protein YkfM
  20250_E_coli_K12-b0219	C	OSSDS	4683	2397	4537	4683	s0	yafV - 2-oxoglutaramate amidase
  20251_E_coli_K12-b0220	X	O	8011	4172	7805	8011	E_coli_K12	ivy - periplasmic chaperone, inhibitor of vertebrate C-type lysozyme
  20252_E_coli_K12-b0221	C	OSSSSS	3195	1198	3076	3195	s0	fadE - acyl-CoA dehydrogenase
  20253_E_coli_K12-b0222	C	OSSSD	2683	790	2577	2683	s0	gmhA - D-sedoheptulose 7-phosphate isomerase
  20254_E_coli_K12-b0223	C	OSSSSS	3196	1199	3077	3196	s0	yafJ - putative glutamine amidotransferase YafJ
  20255_E_coli_K12-b0224	C	OSSDT	2985	1026	2873	2985	s1	ldtF - L,D-transpeptidase domain-containing protein LdtF
  20256_E_coli_K12-b0225	X	O	8870	4661	8664	8870	E_coli_K12	yafQ - ribosome-dependent mRNA interferase toxin YafQ
  20257_E_coli_K12-b0226	X	O	8870	4662	8665	8871	E_coli_K12	dinJ - antitoxin/DNA-binding transcriptional repressor DinJ
  20258_E_coli_K12-b0227	X	OS	7486	3853	7280	7486	s3	yafL - NlpC/P60 family protein YafL
  20259_E_coli_K12-b0228	X	O	2542	4735	8782	8988	E_coli_K12	rayT - REP-associated tyrosine transposase
  20260_E_coli_K12-b0231	C	OSSSDR	2542	668	2437	2542	E_coli_K12	dinB - DNA polymerase IV
  20261_E_coli_K12-b0232	X		2542	9153	13292	13498	E_coli_K12	yafN - antitoxin YafN
  20262_E_coli_K12-b0233	X		2542	9154	13293	13499	E_coli_K12	yafO - ribosome-dependent mRNA interferase toxin YafO
