# Lines not beginning with # have the following format: Gene name <tab> family origin <tab> gene history string <tab> locusIsland <tab> initialFamily <tab> originFamily <tab> locusFamily <tab> locFamMRCA <tab> gene description.
########### Begin contig
  10255_S_typhimurium_14028s-STM14_RS00795	C	OSSSD	3109	1121	2993	3109	s0	ribF - bifunctional riboflavin kinase/FAD synthetase
  10256_S_typhimurium_14028s-STM14_RS00800	C	OSSSSS	2527	653	2422	2527	s0	ileS - isoleucine--tRNA ligase
  10257_S_typhimurium_14028s-STM14_RS00805	C	OSSD	2981	1022	2869	2981	s1	lspA - signal peptidase II
  10258_S_typhimurium_14028s-STM14_RS00810	C	OSSDS	2660	770	2554	2660	s0	fkpB - FKBP-type peptidyl-prolyl cis-trans isomerase
  10259_S_typhimurium_14028s-STM14_RS00815	C	OSSSSS	3110	1122	2994	3110	s0	ispH - 4-hydroxy-3-methylbut-2-enyl diphosphate reductase
  10260_S_typhimurium_14028s-STM14_RS00820	X		12425	8080	12219	12425	S_typhimurium_14028s	nitrite reductase
  10261_S_typhimurium_14028s-STM14_RS00825	C	OSS	1518	229	1453	1518	s1	rihC - ribonucleoside hydrolase RihC
  10262_S_typhimurium_14028s-STM14_RS00830	C	OS	1701	269	1619	1701	s1	response regulator
  10263_S_typhimurium_14028s-STM14_RS00835	C	OS	1796	291	1712	1796	s1	sensor histidine kinase
  10264_S_typhimurium_14028s-STM14_RS00840	X	O	5782	2960	5596	5782	S_typhimurium_14028s	oxalacetate decarboxylase subunit beta
  10265_S_typhimurium_14028s-STM14_RS00845	X	O	5782	2961	5603	5789	S_typhimurium_14028s	oadA - sodium-extruding oxaloacetate decarboxylase subunit alpha
  10266_S_typhimurium_14028s-STM14_RS00850	X	O	5782	2962	5604	5790	S_typhimurium_14028s	oxaloacetate decarboxylase subunit gamma
  10267_S_typhimurium_14028s-STM14_RS00855	C	OS	7682	3976	7476	7682	s1	citS - citrate/sodium symporter CitS
  10268_S_typhimurium_14028s-STM14_RS00860	C	OS	2175	399	2078	2175	s1	citC - [citrate (pro-3S)-lyase] ligase
  10269_S_typhimurium_14028s-STM14_RS00865	C	OS	2171	398	2074	2171	s1	citD - citrate lyase acyl carrier protein
  10270_S_typhimurium_14028s-STM14_RS00870	C	OS	2100	374	2004	2100	s1	citE - citrate (pro-3S)-lyase subunit beta
  10271_S_typhimurium_14028s-STM14_RS00875	C	OS	2168	397	2071	2168	s1	citF - citrate lyase subunit alpha
  10272_S_typhimurium_14028s-STM14_RS00880	X		10116	5771	9910	10116	S_typhimurium_14028s	citX - citrate lyase holo-[acyl-carrier protein] synthase
  10273_S_typhimurium_14028s-STM14_RS00885	C	OS	2042	356	1951	2042	s1	citG - triphosphoribosyl-dephospho-CoA synthase CitG
  10274_S_typhimurium_14028s-STM14_RS00890	C	OSSDSS	3111	1123	2995	3111	s0	dapB - 4-hydroxy-tetrahydrodipicolinate reductase
  10275_S_typhimurium_14028s-STM14_RS26685	X		12426	8081	12220	12426	S_typhimurium_14028s	hypothetical protein
  10276_S_typhimurium_14028s-STM14_RS00900	C	OSSSS	3112	1124	2996	3112	s1	carA - glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit
  10277_S_typhimurium_14028s-STM14_RS00905	C	OSSSSS	3113	1125	2997	3113	s0	carB - carbamoyl-phosphate synthase large subunit
  10278_S_typhimurium_14028s-STM14_RS00910	X	O	1215	166	1164	1215	S_typhimurium_14028s	tnpA - IS200/IS605-like element IS200F family transposase
  10279_S_typhimurium_14028s-STM14_RS00915	X	OSS	191	3617	6896	7100	s3	caiF - carnitine metabolism transcriptional regulator CaiF
  10280_S_typhimurium_14028s-STM14_RS00920	X	OS	2256	450	2156	2256	s4	caiE - carnitine operon protein CaiE
  10281_S_typhimurium_14028s-STM14_RS00925	X	OSS	191	3181	6014	6208	s3	caiD - crotonobetainyl-CoA hydratase
  10282_S_typhimurium_14028s-STM14_RS00930	X	OSS	191	3115	5898	6089	s3	caiC - crotonobetaine/carnitine-CoA ligase
  10283_S_typhimurium_14028s-STM14_RS00935	X	OSS	191	3357	6354	6550	s3	caiB - L-carnitine CoA-transferase
  10284_S_typhimurium_14028s-STM14_RS00940	X	OSS	191	2388	4520	4665	s3	caiA - crotonobetainyl-CoA dehydrogenase
  10285_S_typhimurium_14028s-STM14_RS00945	X	OSS	191	3230	6102	6296	s3	caiT - L-carnitine/gamma-butyrobetaine antiport BCCT transporter
  10286_S_typhimurium_14028s-STM14_RS00955	X	ODS	191	2513	4747	4900	s3	electron transfer flavoprotein FixA
  10287_S_typhimurium_14028s-STM14_RS00960	X	OSS	191	2466	4670	4822	s3	electron transfer flavoprotein subunit alpha/FixB family protein
  10288_S_typhimurium_14028s-STM14_RS00965	X	OSS	191	1107	2970	3086	s3	FAD-dependent oxidoreductase
  10289_S_typhimurium_14028s-STM14_RS00970	X	OD	191	2514	4749	4902	s3	fixX - ferredoxin-like protein FixX
  10290_S_typhimurium_14028s-STM14_RS00975	X	OSS	191	3453	6567	6765	s3	MFS transporter
  10291_S_typhimurium_14028s-STM14_RS00980	C	OSSRST	191	16	188	191	s3	YgdI/YgdR family lipoprotein
  10292_S_typhimurium_14028s-STM14_RS00985	X		628	8082	12221	12427	S_typhimurium_14028s	hypothetical protein
  10293_S_typhimurium_14028s-STM14_RS00990	X	O	628	64	607	628	S_typhimurium_14028s	srfN - DUF1471 family virulence protein SrfN
  10294_S_typhimurium_14028s-STM14_RS01000	X	O	628	4511	8395	8601	S_typhimurium_14028s	sulfatase-like hydrolase/transferase
  10295_S_typhimurium_14028s-STM14_RS01005	C	OSSSSS	694	73	670	694	s0	kefF - glutathione-regulated potassium-efflux system oxidoreductase KefF
  10296_S_typhimurium_14028s-STM14_RS01010	C	OSDSS	1117	143	1069	1117	s0	kefC - glutathione-regulated potassium-efflux system protein KefC
  10297_S_typhimurium_14028s-STM14_RS01015	C	OSDSS	2982	1023	2870	2982	s0	folA - type 3 dihydrofolate reductase
  10298_S_typhimurium_14028s-STM14_RS01020	C	OSSSDS	2662	772	2556	2662	s0	apaH - bis(5'-nucleosyl)-tetraphosphatase (symmetrical) ApaH
  10299_S_typhimurium_14028s-STM14_RS01025	C	OSSSSS	3116	1127	3000	3116	s0	apaG - Co2+/Mg2+ efflux protein ApaG
  10300_S_typhimurium_14028s-STM14_RS01030	C	OSSSSS	3117	1128	3001	3117	s0	rsmA - 16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase RsmA
  10301_S_typhimurium_14028s-STM14_RS01035	C	OSSSSS	2666	774	2560	2666	s0	pdxA - 4-hydroxythreonine-4-phosphate dehydrogenase PdxA
  10302_S_typhimurium_14028s-STM14_RS01040	C	OSSSSS	3118	1129	3002	3118	s0	surA - peptidylprolyl isomerase SurA
  10303_S_typhimurium_14028s-STM14_RS01045	C	OSSSD	3119	1130	3003	3119	s0	lptD - LPS assembly protein LptD
  10304_S_typhimurium_14028s-STM14_RS01050	C	OSSSSS	3120	1131	3004	3120	s0	djlA - co-chaperone DjlA
  10305_S_typhimurium_14028s-STM14_RS01055	C	OSSSSS	2394	550	2294	2394	s0	rluA - bifunctional tRNA pseudouridine(32) synthase/23S rRNA pseudouridine(746) synthase RluA
  10306_S_typhimurium_14028s-STM14_RS01060	C	OSSSDS	3121	1132	3005	3121	s0	rapA - RNA polymerase-associated protein RapA
  10307_S_typhimurium_14028s-STM14_RS01065	C	OSSSSS	3122	1133	3006	3122	s0	polB - DNA polymerase II
  10308_S_typhimurium_14028s-STM14_RS01070	X		12428	8083	12222	12428	S_typhimurium_14028s	YdcF family protein
  10309_S_typhimurium_14028s-STM14_RS01075	X	OS	8793	4611	8587	8793	s3	DUF4751 family protein
  10310_S_typhimurium_14028s-STM14_RS01080	C	OSSSS	693	72	669	693	s1	araD - L-ribulose-5-phosphate 4-epimerase
  10311_S_typhimurium_14028s-STM14_RS01085	C	OSSSS	5052	2593	4889	5052	s1	araA - L-arabinose isomerase
  10312_S_typhimurium_14028s-STM14_RS01090	C	OSSSS	4504	2303	4365	4504	s1	araB - ribulokinase
  10313_S_typhimurium_14028s-STM14_RS01095	C	OSSSS	5197	2694	5026	5197	s1	araC - arabinose operon transcriptional regulator AraC
  10314_S_typhimurium_14028s-STM14_RS01100	C	OSSSS	2345	513	2245	2345	s1	DedA family protein
  10315_S_typhimurium_14028s-STM14_RS01105	C	OSSSSS	4406	2232	4268	4406	s0	thiQ - thiamine ABC transporter ATP-binding protein ThiQ
  10316_S_typhimurium_14028s-STM14_RS01110	C	OSSSSS	3126	1135	3010	3126	s0	thiP - thiamine/thiamine pyrophosphate ABC transporter permease ThiP
  10317_S_typhimurium_14028s-STM14_RS01115	C	OSSSS	2322	495	2222	2322	s1	thiB - thiamine ABC transporter substrate binding subunit
  10318_S_typhimurium_14028s-STM14_RS01120	C	OSSSSS	2597	720	2491	2597	s0	sgrR - HTH-type transcriptional regulator SgrR
  10319_S_typhimurium_14028s-STM14_RS01125	C	OSSSS	5053	2594	4890	5053	s1	glucose uptake inhibitor SgrT
  10320_S_typhimurium_14028s-STM14_RS01130	C	OSSSS	2927	986	2816	2927	s0	leuD - 3-isopropylmalate dehydratase small subunit
  10321_S_typhimurium_14028s-STM14_RS01135	C	OSDS	2426	579	2326	2426	s1	leuC - 3-isopropylmalate dehydratase large subunit
  10322_S_typhimurium_14028s-STM14_RS01140	C	OSSSD	2503	632	2398	2503	s0	leuB - 3-isopropylmalate dehydrogenase
  10323_S_typhimurium_14028s-STM14_RS01145	C	OSSSD	2887	964	2777	2887	s0	leuA - 2-isopropylmalate synthase
  10324_S_typhimurium_14028s-STM14_RS01150	X		12429	8084	12223	12429	S_typhimurium_14028s	leuL - leu operon leader peptide
  10325_S_typhimurium_14028s-STM14_RS01155	C	OSSSSS	4435	2255	4297	4435	s0	leuO - transcriptional regulator LeuO
  10326_S_typhimurium_14028s-STM14_RS01160	C	OSSSSS	444	42	428	444	s0	ilvI - acetolactate synthase 3 large subunit
  10327_S_typhimurium_14028s-STM14_RS01165	C	OSSSSS	3127	1136	3011	3127	s0	ilvN - acetolactate synthase small subunit
  10328_S_typhimurium_14028s-STM14_RS01170	C	OSSSSS	4464	2278	4325	4464	s0	cra - catabolite repressor/activator
  10329_S_typhimurium_14028s-STM14_RS01175	C	OSSSSS	3130	1138	3014	3130	s0	mraZ - division/cell wall cluster transcriptional repressor MraZ
  10330_S_typhimurium_14028s-STM14_RS01180	C	OSSSDS	3131	1139	3015	3131	s0	rsmH - 16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH
  10331_S_typhimurium_14028s-STM14_RS01185	C	OSSSSS	3132	1140	3016	3132	s0	ftsL - cell division protein FtsL
  10332_S_typhimurium_14028s-STM14_RS01190	C	OSSSSS	1297	178	1238	1297	s0	ftsI - peptidoglycan glycosyltransferase FtsI
  10333_S_typhimurium_14028s-STM14_RS01195	C	OSSSDS	3133	1141	3017	3133	s0	murE - UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2, 6-diaminopimelate ligase
  10334_S_typhimurium_14028s-STM14_RS01200	C	OSSDS	3134	1142	3018	3134	s0	murF - UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D- alanine ligase
  10335_S_typhimurium_14028s-STM14_RS01205	C	OSDSSS	3135	1143	3019	3135	s0	mraY - phospho-N-acetylmuramoyl-pentapeptide- transferase
  10336_S_typhimurium_14028s-STM14_RS01210	C	OSSSSS	3136	1144	3020	3136	s0	murD - UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase
  10337_S_typhimurium_14028s-STM14_RS01215	C	OSSSSS	2667	775	2561	2667	s0	ftsW - cell division protein FtsW
  10338_S_typhimurium_14028s-STM14_RS01220	C	OSSSSS	3137	1145	3021	3137	s0	murG - undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
  10339_S_typhimurium_14028s-STM14_RS01225	C	OSSSSS	2669	777	2563	2669	s0	murC - UDP-N-acetylmuramate--L-alanine ligase
  10340_S_typhimurium_14028s-STM14_RS01230	C	OSSSSS	2671	779	2565	2671	s0	D-alanine--D-alanine ligase
  10341_S_typhimurium_14028s-STM14_RS01235	C	OSSSDS	3138	1146	3022	3138	s0	ftsQ - cell division protein FtsQ
  10342_S_typhimurium_14028s-STM14_RS01240	C	OSSSSS	3139	1147	3023	3139	s0	ftsA - cell division protein FtsA
  10343_S_typhimurium_14028s-STM14_RS01245	C	OSDS	3140	1148	3024	3140	s0	ftsZ - cell division protein FtsZ
  10344_S_typhimurium_14028s-STM14_RS01250	C	OSSSSS	3141	1149	3025	3141	s0	lpxC - UDP-3-O-acyl-N-acetylglucosamine deacetylase
  10345_S_typhimurium_14028s-STM14_RS01255	C	OSSSSS	3142	1150	3026	3142	s0	secM - secA translation cis-regulator SecM
  10346_S_typhimurium_14028s-STM14_RS01260	C	OSSSDS	3143	1151	3027	3143	s0	secA - preprotein translocase subunit SecA
  10347_S_typhimurium_14028s-STM14_RS01265	C	OSSSSS	2411	566	2311	2411	s0	mutT - 8-oxo-dGTP diphosphatase MutT
  10348_S_typhimurium_14028s-STM14_RS01275	C	OSSSSS	3144	1152	3028	3144	s0	yacG - DNA gyrase inhibitor YacG
  10349_S_typhimurium_14028s-STM14_RS01280	C	OSSSSS	3145	1153	3029	3145	s0	zapD - cell division protein ZapD
  10350_S_typhimurium_14028s-STM14_RS01285	C	OSSSSS	3146	1154	3030	3146	s0	coaE - dephospho-CoA kinase
  10351_S_typhimurium_14028s-STM14_RS01290	C	OSSSSS	3147	1155	3031	3147	s0	GMP reductase
  10352_S_typhimurium_14028s-STM14_RS01295	C	OSSSSS	2866	944	2756	2866	s0	hofC - protein transport protein HofC
  10353_S_typhimurium_14028s-STM14_RS01300	C	ODSSSSS	1500	224	1436	1500	s0	gspE - type II secretion system protein GspE
  10354_S_typhimurium_14028s-STM14_RS01305	C	OSSSSS	3148	1156	3032	3148	s0	ppdD - prepilin peptidase-dependent pilin
  10355_S_typhimurium_14028s-STM14_RS01310	C	OSSSSS	3149	1157	3033	3149	s0	nadC - carboxylating nicotinate-nucleotide diphosphorylase
  10356_S_typhimurium_14028s-STM14_RS01315	C	OSSDSS	3150	1158	3034	3150	s0	ampD - 1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
  10357_S_typhimurium_14028s-STM14_RS01320	C	OSSSD	3151	1159	3035	3151	s0	ampE - beta-lactamase regulator AmpE
  10358_S_typhimurium_14028s-STM14_RS01325	C	OSSS	5794	2963	5608	5794	s1	family 43 glycosylhydrolase
  10359_S_typhimurium_14028s-STM14_RS01330	C	OSSS	529	54	511	529	s1	MFS transporter
  10360_S_typhimurium_14028s-STM14_RS01335	C	OSDSSSS	1066	130	1023	1066	s0	aroP - aromatic amino acid transporter AroP
  10361_S_typhimurium_14028s-STM14_RS01340	C	OSDSS	2311	484	2211	2311	s0	pdhR - pyruvate dehydrogenase complex transcriptional repressor PdhR
  10362_S_typhimurium_14028s-STM14_RS01345	C	OSDSD	3035	1067	2920	3035	s0	aceE - pyruvate dehydrogenase (acetyl-transferring), homodimeric type
  10363_S_typhimurium_14028s-STM14_RS01350	C	OSDSS	2625	738	2519	2625	s0	aceF - pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase
  10364_S_typhimurium_14028s-STM14_RS01355	C	OSSSSS	2387	543	2287	2387	s0	lpdA - dihydrolipoyl dehydrogenase
  10365_S_typhimurium_14028s-STM14_RS01360	C	OS	8479	4441	8273	8479	s1	outer membrane protein
  10366_S_typhimurium_14028s-STM14_RS01365	C	OSSS	5795	2964	5609	5795	s1	DUF2950 family protein
  10367_S_typhimurium_14028s-STM14_RS01375	C	OSSSSS	2424	577	2324	2424	s0	acnB - bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase
  10368_S_typhimurium_14028s-STM14_RS01380	X		12430	8085	12224	12430	S_typhimurium_14028s	HNH endonuclease
  10369_S_typhimurium_14028s-STM14_RS01385	C	OSSSSS	3948	1827	3813	3948	s0	yacL - protein YacL
  10370_S_typhimurium_14028s-STM14_RS01390	X	OS	172	3310	6259	6454	s3	2-keto-3-deoxygluconate permease 1
  10371_S_typhimurium_14028s-STM14_RS01395	X	OS	172	2806	5257	5433	s3	D-threonate kinase
  10372_S_typhimurium_14028s-STM14_RS01400	X	OS	172	2789	5226	5401	s3	D-threonate 4-phosphate dehydrogenase
  10373_S_typhimurium_14028s-STM14_RS01405	X	OS	172	14	169	172	s3	DeoR/GlpR family DNA-binding transcription regulator
  10374_S_typhimurium_14028s-STM14_RS01410	C	OSDD	3947	1826	3812	3947	s0	speD - adenosylmethionine decarboxylase
  10375_S_typhimurium_14028s-STM14_RS01415	C	OSSSSS	3946	1825	3811	3946	s0	speE - polyamine aminopropyltransferase
  10376_S_typhimurium_14028s-STM14_RS01420	C	OSSSSS	3945	1824	3810	3945	s0	YacC family pilotin-like protein
  10377_S_typhimurium_14028s-STM14_RS01425	C	OSSSSS	2594	717	2488	2594	s0	cueO - multicopper oxidase CueO
  10378_S_typhimurium_14028s-STM14_RS01430	C	OSSSS	2953	1003	2841	2953	s1	pyrroloquinoline quinone-dependent dehydrogenase
  10379_S_typhimurium_14028s-STM14_RS01435	C	OSSSSS	3944	1823	3809	3944	s0	hpt - hypoxanthine phosphoribosyltransferase
  10380_S_typhimurium_14028s-STM14_RS01440	C	OSSSDS	2629	742	2523	2629	s0	can - carbonate dehydratase
  10381_S_typhimurium_14028s-STM14_RS01445	C	OSSSSS	4411	2237	4273	4411	s0	ABC transporter ATP-binding protein
  10382_S_typhimurium_14028s-STM14_RS01450	C	OSDSSS	3943	1822	3808	3943	s0	ABC transporter permease
  10383_S_typhimurium_14028s-STM14_RS01455	X		127	5565	9704	9910	S_typhimurium_14028s	fimbrial protein
  10384_S_typhimurium_14028s-STM14_RS01460	X	O	127	28	312	318	S_typhimurium_14028s	fimbrial outer membrane usher protein
  10385_S_typhimurium_14028s-STM14_RS01465	X	O	127	9	124	127	S_typhimurium_14028s	stiB - fimbrial biogenesis chaperone StiB
  10386_S_typhimurium_14028s-STM14_RS01470	X		127	10260	14399	14605	S_typhimurium_14028s	fimbrial protein
  10387_S_typhimurium_14028s-STM14_RS01475	C	OSSSS	4622	2366	4479	4622	s1	PTS sugar transporter subunit IIA
  10388_S_typhimurium_14028s-STM14_RS01480	C	OSSSSS	3942	1821	3807	3942	s0	polysaccharide deacetylase family protein
  10389_S_typhimurium_14028s-STM14_RS01485	C	OSSSSS	3941	1820	3806	3941	s0	panD - aspartate 1-decarboxylase
  10390_S_typhimurium_14028s-STM14_RS01490	C	OSDSSS	3940	1819	3805	3940	s0	panC - pantoate--beta-alanine ligase
  10391_S_typhimurium_14028s-STM14_RS01495	C	OSSSSS	3939	1818	3804	3939	s0	panB - 3-methyl-2-oxobutanoate hydroxymethyltransferase
  10392_S_typhimurium_14028s-STM14_RS01500	C	OSSSSS	3938	1817	3803	3938	s0	folK - 2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase
  10393_S_typhimurium_14028s-STM14_RS01505	C	OSDSSS	2800	893	2690	2800	s0	pcnB - polynucleotide adenylyltransferase PcnB
  10394_S_typhimurium_14028s-STM14_RS01510	C	OSDSS	2785	878	2675	2785	s0	gluQRS - tRNA glutamyl-Q(34) synthetase GluQRS
  10395_S_typhimurium_14028s-STM14_RS01515	C	OSDSTS	3013	1048	2899	3013	s1	dksA - RNA polymerase-binding protein DksA
  10396_S_typhimurium_14028s-STM14_RS01520	C	OSSSSS	3937	1816	3802	3937	s0	sfsA - DNA/RNA nuclease SfsA
  10397_S_typhimurium_14028s-STM14_RS01525	C	OSSSSS	3936	1815	3801	3936	s0	thpR - RNA 2',3'-cyclic phosphodiesterase
  10398_S_typhimurium_14028s-STM14_RS01530	C	OSSSDS	3935	1814	3800	3935	s0	hrpB - ATP-dependent helicase HrpB
  10399_S_typhimurium_14028s-STM14_RS01535	C	OSSSSS	2011	346	1924	2011	s0	mrcB - bifunctional glycosyl transferase/transpeptidase
  10400_S_typhimurium_14028s-STM14_RS01540	C	ODD	1612	245	1540	1612	s0	fhuA - ferrichrome porin FhuA
  10401_S_typhimurium_14028s-STM14_RS01545	C	OSSSSS	347	30	340	347	s0	fhuC - Fe3+-hydroxamate ABC transporter ATP-binding protein FhuC
  10402_S_typhimurium_14028s-STM14_RS01550	C	OSSSSS	3934	1813	3799	3934	s0	fhuD - Fe(3+)-hydroxamate ABC transporter substrate-binding protein FhuD
  10403_S_typhimurium_14028s-STM14_RS01555	C	OSSSSS	3933	1812	3798	3933	s0	fhuB - Fe(3+)-hydroxamate ABC transporter permease FhuB
  10404_S_typhimurium_14028s-STM14_RS01560	X	O	217	19	212	217	S_typhimurium_14028s	stfA - fimbrial major subunit StfA
  10405_S_typhimurium_14028s-STM14_RS01565	X	O	217	205	1345	1407	S_typhimurium_14028s	fimbrial biogenesis outer membrane usher protein
  10406_S_typhimurium_14028s-STM14_RS01570	X	O	217	96	836	870	S_typhimurium_14028s	stfD - fimbrial chaperone StfD
  10407_S_typhimurium_14028s-STM14_RS01575	X	O	217	294	1728	1812	S_typhimurium_14028s	fimbrial protein
  10408_S_typhimurium_14028s-STM14_RS01580	X	O	217	294	1723	1807	S_typhimurium_14028s	stfF - fimbrial minor subunit StfF
  10409_S_typhimurium_14028s-STM14_RS01585	X	O	217	19	223	229	S_typhimurium_14028s	fimbrial protein
  10410_S_typhimurium_14028s-STM14_RS01590	X		217	6708	10847	11053	S_typhimurium_14028s	stfH - fimbrial adhesin StfH
  10411_S_typhimurium_14028s-STM14_RS01595	C	OSSSSS	2250	446	2150	2250	s0	hemL - glutamate-1-semialdehyde 2,1-aminomutase
  10412_S_typhimurium_14028s-STM14_RS01600	C	OSSSSS	2674	781	2568	2674	s0	clcA - H(+)/Cl(-) exchange transporter ClcA
  10413_S_typhimurium_14028s-STM14_RS01605	C	OSDSSS	2532	658	2427	2532	s0	erpA - iron-sulfur cluster insertion protein ErpA
