# Lines not beginning with # have the following format: Gene name <tab> family origin <tab> gene history string <tab> locusIsland <tab> initialFamily <tab> originFamily <tab> locusFamily <tab> locFamMRCA <tab> gene description.
########### Begin contig
  24392_C_rodentium_ICC168-ROD_RS00365	C	OSSS	2345	513	2245	2345	s1	DedA family protein
  24393_C_rodentium_ICC168-ROD_RS00370	C	OSSSS	4406	2232	4268	4406	s0	thiQ - thiamine ABC transporter ATP-binding protein ThiQ
  24394_C_rodentium_ICC168-ROD_RS00375	C	OSSSS	3126	1135	3010	3126	s0	thiP - thiamine/thiamine pyrophosphate ABC transporter permease ThiP
  24395_C_rodentium_ICC168-ROD_RS00380	C	OSSST	2322	495	2222	2322	s1	thiB - thiamine ABC transporter substrate binding subunit
  24396_C_rodentium_ICC168-ROD_RS00385	C	OSSSS	2597	720	2491	2597	s0	sgrR - HTH-type transcriptional regulator SgrR
  24397_C_rodentium_ICC168-ROD_RS00390	C	OSSS	5053	2594	4890	5053	s1	glucose uptake inhibitor SgrT
  24398_C_rodentium_ICC168-ROD_RS00395	C	OSSSS	1173	155	1123	1173	s0	sugar efflux transporter
  24399_C_rodentium_ICC168-ROD_RS00400	C	OSSS	2927	986	2816	2927	s0	leuD - 3-isopropylmalate dehydratase small subunit
  24400_C_rodentium_ICC168-ROD_RS00405	C	OSDST	2426	579	2326	2426	s1	leuC - 3-isopropylmalate dehydratase large subunit
  24401_C_rodentium_ICC168-ROD_RS00410	C	OSSSDS	2503	632	2398	2503	s0	leuB - 3-isopropylmalate dehydrogenase
  24402_C_rodentium_ICC168-ROD_RS00415	C	OSSSDS	2887	964	2777	2887	s0	leuA - 2-isopropylmalate synthase
  24403_C_rodentium_ICC168-ROD_RS00425	C	OSSSS	4435	2255	4297	4435	s0	leuO - transcriptional regulator LeuO
  24404_C_rodentium_ICC168-ROD_RS00430	C	OSSSS	444	42	428	444	s0	ilvI - acetolactate synthase 3 large subunit
  24405_C_rodentium_ICC168-ROD_RS00435	C	OSSSS	3127	1136	3011	3127	s0	ilvN - acetolactate synthase small subunit
  24406_C_rodentium_ICC168-ROD_RS00440	C	OSSSS	4464	2278	4325	4464	s0	cra - catabolite repressor/activator
  24407_C_rodentium_ICC168-ROD_RS00445	C	OSSSS	3130	1138	3014	3130	s0	mraZ - division/cell wall cluster transcriptional repressor MraZ
  24408_C_rodentium_ICC168-ROD_RS00450	C	OSSSDS	3131	1139	3015	3131	s0	rsmH - 16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH
  24409_C_rodentium_ICC168-ROD_RS00455	C	OSSSS	3132	1140	3016	3132	s0	ftsL - cell division protein FtsL
  24410_C_rodentium_ICC168-ROD_RS00460	C	OSSSS	1297	178	1238	1297	s0	ftsI - peptidoglycan glycosyltransferase FtsI
  24411_C_rodentium_ICC168-ROD_RS00465	C	OSSSDS	3133	1141	3017	3133	s0	murE - UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2, 6-diaminopimelate ligase
  24412_C_rodentium_ICC168-ROD_RS00470	C	OSSDS	3134	1142	3018	3134	s0	murF - UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D- alanine ligase
  24413_C_rodentium_ICC168-ROD_RS00475	C	OSDSS	3135	1143	3019	3135	s0	mraY - phospho-N-acetylmuramoyl-pentapeptide- transferase
  24414_C_rodentium_ICC168-ROD_RS00480	C	OSSSS	3136	1144	3020	3136	s0	murD - UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase
  24415_C_rodentium_ICC168-ROD_RS00485	C	OSSSS	2667	775	2561	2667	s0	ftsW - cell division protein FtsW
  24416_C_rodentium_ICC168-ROD_RS00490	C	OSSSS	3137	1145	3021	3137	s0	murG - undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
  24417_C_rodentium_ICC168-ROD_RS00495	C	OSSSS	2669	777	2563	2669	s0	murC - UDP-N-acetylmuramate--L-alanine ligase
  24418_C_rodentium_ICC168-ROD_RS00500	C	OSSSS	2671	779	2565	2671	s0	D-alanine--D-alanine ligase
  24419_C_rodentium_ICC168-ROD_RS00505	C	OSSSDS	3138	1146	3022	3138	s0	ftsQ - cell division protein FtsQ
  24420_C_rodentium_ICC168-ROD_RS00510	C	OSSSS	3139	1147	3023	3139	s0	ftsA - cell division protein FtsA
  24421_C_rodentium_ICC168-ROD_RS00515	C	OSDST	3140	1148	3024	3140	s0	ftsZ - cell division protein FtsZ
  24422_C_rodentium_ICC168-ROD_RS00520	C	OSSSS	3141	1149	3025	3141	s0	lpxC - UDP-3-O-acyl-N-acetylglucosamine deacetylase
  24423_C_rodentium_ICC168-ROD_RS00525	C	OSSSS	3142	1150	3026	3142	s0	secM - secA translation cis-regulator SecM
  24424_C_rodentium_ICC168-ROD_RS00530	C	OSSSDS	3143	1151	3027	3143	s0	secA - preprotein translocase subunit SecA
  24425_C_rodentium_ICC168-ROD_RS00535	C	OSSSS	2411	566	2311	2411	s0	mutT - 8-oxo-dGTP diphosphatase MutT
  24426_C_rodentium_ICC168-ROD_RS00540	C	OSSSS	3144	1152	3028	3144	s0	yacG - DNA gyrase inhibitor YacG
  24427_C_rodentium_ICC168-ROD_RS00545	C	OSSSS	3145	1153	3029	3145	s0	zapD - cell division protein ZapD
  24428_C_rodentium_ICC168-ROD_RS00550	C	OSSSS	3146	1154	3030	3146	s0	coaE - dephospho-CoA kinase
  24429_C_rodentium_ICC168-ROD_RS00555	C	OSSSS	3147	1155	3031	3147	s0	GMP reductase
  24430_C_rodentium_ICC168-ROD_RS00560	C	OSSSS	2866	944	2756	2866	s0	hofC - protein transport protein HofC
  24431_C_rodentium_ICC168-ROD_RS00565	C	ODSSSS	1500	224	1436	1500	s0	gspE - type II secretion system protein GspE
  24432_C_rodentium_ICC168-ROD_RS00570	C	OSSSS	3148	1156	3032	3148	s0	ppdD - prepilin peptidase-dependent pilin
  24433_C_rodentium_ICC168-ROD_RS00575	C	OSSSS	3149	1157	3033	3149	s0	nadC - carboxylating nicotinate-nucleotide diphosphorylase
  24434_C_rodentium_ICC168-ROD_RS00580	C	OSSDSS	3150	1158	3034	3150	s0	ampD - 1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
  24435_C_rodentium_ICC168-ROD_RS00585	C	OSSSDS	3151	1159	3035	3151	s0	ampE - beta-lactamase regulator AmpE
  24436_C_rodentium_ICC168-ROD_RS00590	C	OSSS	5794	2963	5608	5794	s1	family 43 glycosylhydrolase
  24437_C_rodentium_ICC168-ROD_RS00595	C	OSSS	529	54	511	529	s1	MFS transporter
  24438_C_rodentium_ICC168-ROD_RS00600	C	OSDSSS	1066	130	1023	1066	s0	aroP - aromatic amino acid transporter AroP
  24439_C_rodentium_ICC168-ROD_RS00605	C	OSDS	2311	484	2211	2311	s0	pdhR - pyruvate dehydrogenase complex transcriptional repressor PdhR
  24440_C_rodentium_ICC168-ROD_RS00610	C	OSDSDS	3035	1067	2920	3035	s0	aceE - pyruvate dehydrogenase (acetyl-transferring), homodimeric type
  24441_C_rodentium_ICC168-ROD_RS00615	C	OSDS	2625	738	2519	2625	s0	aceF - pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase
  24442_C_rodentium_ICC168-ROD_RS00620	C	OSSSS	2387	543	2287	2387	s0	lpdA - dihydrolipoyl dehydrogenase
  24443_C_rodentium_ICC168-ROD_RS00625	C	OSSS	5795	2964	5609	5795	s1	DUF2950 family protein
  24444_C_rodentium_ICC168-ROD_RS00630	C	OSSS	5796	2965	5610	5796	s1	DUF3300 domain-containing protein
  24445_C_rodentium_ICC168-ROD_RS00635	C	OSSSS	2424	577	2324	2424	s0	acnB - bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase
  24446_C_rodentium_ICC168-ROD_RS00640	C	OSSSS	3948	1827	3813	3948	s0	yacL - protein YacL
  24447_C_rodentium_ICC168-ROD_RS00645	X	OS	172	3310	6259	6454	s3	2-keto-3-deoxygluconate permease 1
  24448_C_rodentium_ICC168-ROD_RS00650	X	OS	172	2806	5257	5433	s3	D-threonate kinase
  24449_C_rodentium_ICC168-ROD_RS00655	X	OS	172	2789	5226	5401	s3	D-threonate 4-phosphate dehydrogenase
  24450_C_rodentium_ICC168-ROD_RS00660	X	OS	172	14	169	172	s3	DeoR/GlpR family DNA-binding transcription regulator
  24451_C_rodentium_ICC168-ROD_RS00665	C	OSDDS	3947	1826	3812	3947	s0	speD - adenosylmethionine decarboxylase
  24452_C_rodentium_ICC168-ROD_RS00670	C	OSSSS	3946	1825	3811	3946	s0	speE - polyamine aminopropyltransferase
  24453_C_rodentium_ICC168-ROD_RS00675	C	OSSSS	3945	1824	3810	3945	s0	YacC family pilotin-like protein
  24454_C_rodentium_ICC168-ROD_RS00680	C	OSSSS	2594	717	2488	2594	s0	cueO - multicopper oxidase CueO
  24455_C_rodentium_ICC168-ROD_RS00685	X	O	4584	2344	4442	4584	C_rodentium_ICC168	IS110-like element ISCro5 family transposase
  24456_C_rodentium_ICC168-ROD_RS00690	C	OSSS	2953	1003	2841	2953	s1	glucose/quinate/shikimate family membrane-bound PQQ-dependent dehydrogenase
  24457_C_rodentium_ICC168-ROD_RS00695	C	OSSSS	3944	1823	3809	3944	s0	hpt - hypoxanthine phosphoribosyltransferase
  24458_C_rodentium_ICC168-ROD_RS00700	C	OSSSDS	2629	742	2523	2629	s0	can - carbonate dehydratase
  24459_C_rodentium_ICC168-ROD_RS00705	C	OSSSS	4411	2237	4273	4411	s0	ABC transporter ATP-binding protein
  24460_C_rodentium_ICC168-ROD_RS00710	C	OSDSS	3943	1822	3808	3943	s0	ABC transporter permease
  24461_C_rodentium_ICC168-ROD_RS00715	C	OSSS	4622	2366	4479	4622	s1	PTS sugar transporter subunit IIA
  24462_C_rodentium_ICC168-ROD_RS00720	C	OSSSS	3942	1821	3807	3942	s0	polysaccharide deacetylase family protein
  24463_C_rodentium_ICC168-ROD_RS00725	C	OSSSS	3941	1820	3806	3941	s0	panD - aspartate 1-decarboxylase
  24464_C_rodentium_ICC168-ROD_RS00730	C	OSDSS	3940	1819	3805	3940	s0	panC - pantoate--beta-alanine ligase
  24465_C_rodentium_ICC168-ROD_RS00735	C	OSSSS	3939	1818	3804	3939	s0	panB - 3-methyl-2-oxobutanoate hydroxymethyltransferase
  24466_C_rodentium_ICC168-ROD_RS00740	C	OSSSS	3938	1817	3803	3938	s0	folK - 2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase
  24467_C_rodentium_ICC168-ROD_RS00745	C	OSDSS	2800	893	2690	2800	s0	pcnB - polynucleotide adenylyltransferase PcnB
  24468_C_rodentium_ICC168-ROD_RS00750	C	OSDS	2785	878	2675	2785	s0	gluQRS - tRNA glutamyl-Q(34) synthetase GluQRS
  24469_C_rodentium_ICC168-ROD_RS00755	C	OSDSTS	3013	1048	2899	3013	s1	dksA - RNA polymerase-binding protein DksA
  24470_C_rodentium_ICC168-ROD_RS00760	C	OSSSS	3937	1816	3802	3937	s0	sfsA - DNA/RNA nuclease SfsA
  24471_C_rodentium_ICC168-ROD_RS00765	C	OSSSS	3936	1815	3801	3936	s0	thpR - RNA 2',3'-cyclic phosphodiesterase
  24472_C_rodentium_ICC168-ROD_RS00770	C	OSSSDS	3935	1814	3800	3935	s0	hrpB - ATP-dependent helicase HrpB
  24473_C_rodentium_ICC168-ROD_RS00775	C	OSSSS	2011	346	1924	2011	s0	mrcB - bifunctional glycosyl transferase/transpeptidase
  24474_C_rodentium_ICC168-ROD_RS00780	C	ODDD	1612	245	1540	1612	s0	fhuA - ferrichrome porin FhuA
  24475_C_rodentium_ICC168-ROD_RS00785	C	OSSSS	347	30	340	347	s0	fhuC - Fe3+-hydroxamate ABC transporter ATP-binding protein FhuC
  24476_C_rodentium_ICC168-ROD_RS00790	C	OSSSS	3934	1813	3799	3934	s0	fhuD - Fe(3+)-hydroxamate ABC transporter substrate-binding protein FhuD
  24477_C_rodentium_ICC168-ROD_RS00795	C	OSSSS	3933	1812	3798	3933	s0	fhuB - Fe(3+)-hydroxamate ABC transporter permease FhuB
  24478_C_rodentium_ICC168-ROD_RS00800	C	OSSSS	2250	446	2150	2250	s0	hemL - glutamate-1-semialdehyde 2,1-aminomutase
  24479_C_rodentium_ICC168-ROD_RS00805	C	OSSSS	2674	781	2568	2674	s0	clcA - H(+)/Cl(-) exchange transporter ClcA
  24480_C_rodentium_ICC168-ROD_RS00810	C	OSDSS	2532	658	2427	2532	s0	erpA - iron-sulfur cluster insertion protein ErpA
  24481_C_rodentium_ICC168-ROD_RS00815	C	OSSSS	2836	918	2726	2836	s0	TRIC cation channel family protein
  24482_C_rodentium_ICC168-ROD_RS00820	C	OSSSS	2888	965	2778	2888	s0	btuF - vitamin B12 ABC transporter substrate-binding protein BtuF
  24483_C_rodentium_ICC168-ROD_RS00825	C	OSSDS	3152	1160	3036	3152	s0	mtnN - 5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
  24484_C_rodentium_ICC168-ROD_RS00830	C	OSSSS	3153	1161	3037	3153	s0	dgt - dGTPase
  24485_C_rodentium_ICC168-ROD_RS00835	C	OSSSS	1122	145	1074	1122	s0	degP - serine endoprotease DegP
  24486_C_rodentium_ICC168-ROD_RS00840	C	ODS	2080	367	1988	2080	s1	cdaR - DNA-binding transcriptional regulator CdaR
  24487_C_rodentium_ICC168-ROD_RS00850	C	OSSDS	3889	1775	3755	3889	s0	DUF3461 family protein
  24488_C_rodentium_ICC168-ROD_RS00855	C	OSSDS	3888	1774	3754	3888	s0	dapD - 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
  24489_C_rodentium_ICC168-ROD_RS00860	C	OSSSS	3887	1773	3753	3887	s0	glnD - bifunctional uridylyltransferase/uridylyl-removing protein GlnD
  24490_C_rodentium_ICC168-ROD_RS00865	C	ODSSS	1752	280	1670	1752	s0	map - type I methionyl aminopeptidase
  24491_C_rodentium_ICC168-ROD_RS00870	C	OSDSDS	3886	1772	3752	3886	s0	rpsB - 30S ribosomal protein S2
  24492_C_rodentium_ICC168-ROD_RS00875	C	OSD	3885	1771	3751	3885	s0	tsf - translation elongation factor Ts
  24493_C_rodentium_ICC168-ROD_RS00880	C	OSSSS	3884	1770	3750	3884	s0	pyrH - UMP kinase
  24494_C_rodentium_ICC168-ROD_RS00885	C	OSDSDS	3883	1769	3749	3883	s0	frr - ribosome recycling factor
  24495_C_rodentium_ICC168-ROD_RS00890	C	OSSSS	3882	1768	3748	3882	s0	ispC - 1-deoxy-D-xylulose-5-phosphate reductoisomerase
  24496_C_rodentium_ICC168-ROD_RS00895	C	OSSSS	3881	1767	3747	3881	s0	ispU - (2E,6E)-farnesyl-diphosphate-specific ditrans,polycis-undecaprenyl-diphosphate synthase
  24497_C_rodentium_ICC168-ROD_RS00900	C	OSSSS	3880	1766	3746	3880	s0	cdsA - phosphatidate cytidylyltransferase
  24498_C_rodentium_ICC168-ROD_RS00905	C	OSSSS	3879	1765	3745	3879	s0	rseP - sigma E protease regulator RseP
  24499_C_rodentium_ICC168-ROD_RS00910	C	OSDSDS	2006	344	1919	2006	s0	bamA - outer membrane protein assembly factor BamA
  24500_C_rodentium_ICC168-ROD_RS00915	C	OSDSS	3878	1764	3744	3878	s0	skp - molecular chaperone Skp
  24501_C_rodentium_ICC168-ROD_RS00920	C	OSSSS	2796	889	2686	2796	s0	lpxD - UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
  24502_C_rodentium_ICC168-ROD_RS00925	C	OSSSS	3016	1051	2902	3016	s0	fabZ - 3-hydroxyacyl-ACP dehydratase FabZ
  24503_C_rodentium_ICC168-ROD_RS00930	C	OSSS	2795	888	2685	2795	s0	lpxA - acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase
  24504_C_rodentium_ICC168-ROD_RS00935	C	OSSSDS	3877	1763	3743	3877	s0	lpxB - lipid-A-disaccharide synthase
  24505_C_rodentium_ICC168-ROD_RS00940	C	OSSSS	3876	1762	3742	3876	s0	rnhB - ribonuclease HII
  24506_C_rodentium_ICC168-ROD_RS00945	C	OSSSS	3875	1761	3741	3875	s0	dnaE - DNA polymerase III subunit alpha
  24507_C_rodentium_ICC168-ROD_RS00950	C	OSSSS	3874	1760	3740	3874	s0	accA - acetyl-CoA carboxylase carboxyl transferase subunit alpha
  24508_C_rodentium_ICC168-ROD_RS00960	X	O	73	6	71	73	C_rodentium_ICC168	tnpA - IS66-like element accessory protein TnpA
  24509_C_rodentium_ICC168-ROD_RS00965	X	O	73	172	1215	1267	C_rodentium_ICC168	tnpB - IS66 family insertion sequence element accessory protein TnpB
  24510_C_rodentium_ICC168-ROD_RS00970	X	O	73	7	98	100	C_rodentium_ICC168	IS66-like element ISCro1 family transposase
  24511_C_rodentium_ICC168-ROD_RS00980	C	ODSSDSS	1469	219	1405	1469	s0	ldcC - lysine decarboxylase LdcC
  24512_C_rodentium_ICC168-ROD_RS00985	C	OSSST	3873	1759	3739	3873	s1	VOC family protein
  24513_C_rodentium_ICC168-ROD_RS00990	C	OSSSS	3872	1758	3738	3872	s0	tilS - tRNA lysidine(34) synthetase TilS
  24514_C_rodentium_ICC168-ROD_RS00995	C	OSSSS	3871	1757	3737	3871	s0	rof - Rho-binding antiterminator
  24515_C_rodentium_ICC168-ROD_RS01000	C	OSSSS	3870	1756	3736	3870	s0	YaeP family protein
  24516_C_rodentium_ICC168-ROD_RS01005	C	OSSS	3869	1755	3735	3869	s0	YaeQ family protein
  24517_C_rodentium_ICC168-ROD_RS01010	C	OSSSS	3868	1754	3734	3868	s0	arfB - aminoacyl-tRNA hydrolase
  24518_C_rodentium_ICC168-ROD_RS01015	C	OSSSS	3867	1753	3733	3867	s0	nlpE - envelope stress response activation lipoprotein NlpE
  24519_C_rodentium_ICC168-ROD_RS25530	X		565	9540	13679	13885	C_rodentium_ICC168	hypothetical protein
  24520_C_rodentium_ICC168-ROD_RS01025	X	O	565	58	547	565	C_rodentium_ICC168	porin
  24521_C_rodentium_ICC168-ROD_RS01035	C	OSDSDS	3866	1752	3732	3866	s0	proS - proline--tRNA ligase
