ROD_RS00100	GO:0001121,GO:0001130,GO:0001131,GO:0001140,GO:0001216,GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006351,GO:0006355,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031334,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0043254,GO:0044087,GO:0044089,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044464,GO:0045893,GO:0045935,GO:0046483,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051128,GO:0051130,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901576,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2000142,GO:2000144,GO:2001141
ROD_RS00105	-
ROD_RS00110	-
ROD_RS00115	GO:0000028,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0004857,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008073,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016043,GO:0019538,GO:0019843,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0030234,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042274,GO:0042979,GO:0043043,GO:0043086,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044092,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0050790,GO:0065003,GO:0065007,GO:0065009,GO:0070181,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0097159,GO:0098772,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904
ROD_RS28860	GO:0006950,GO:0006974,GO:0008150,GO:0009987,GO:0033554,GO:0050896,GO:0051716
ROD_RS00125	GO:0003674,GO:0003824,GO:0003919,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008531,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0016779,GO:0044237,GO:0070566
ROD_RS00130	GO:0003674,GO:0003824,GO:0004812,GO:0004822,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006428,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008270,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043043,GO:0043167,GO:0043169,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046872,GO:0046914,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576
ROD_RS00135	GO:0003674,GO:0003824,GO:0004175,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0009058,GO:0009059,GO:0009987,GO:0016020,GO:0016021,GO:0016787,GO:0019538,GO:0031224,GO:0031226,GO:0034645,GO:0042157,GO:0042158,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044425,GO:0044459,GO:0044464,GO:0070011,GO:0071704,GO:0071944,GO:0097304,GO:0140096,GO:1901564,GO:1901566,GO:1901576
ROD_RS00140	GO:0000413,GO:0003674,GO:0003755,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006457,GO:0006464,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016853,GO:0016859,GO:0018193,GO:0018208,GO:0019538,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0061077,GO:0071704,GO:0140096,GO:1901564
ROD_RS00145	GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006081,GO:0006082,GO:0006090,GO:0006629,GO:0006644,GO:0006720,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0008654,GO:0009058,GO:0009240,GO:0009987,GO:0016491,GO:0019288,GO:0019637,GO:0019682,GO:0019752,GO:0032787,GO:0042380,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046490,GO:0048037,GO:0051536,GO:0051538,GO:0051540,GO:0055114,GO:0071704,GO:0090407,GO:1901135,GO:1901576
ROD_RS00150	-
ROD_RS00155	-
ROD_RS00160	-
ROD_RS00165	-
ROD_RS00170	-
ROD_RS00175	-
ROD_RS00180	-
ROD_RS00185	GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006553,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0008839,GO:0009058,GO:0009066,GO:0009067,GO:0009085,GO:0009089,GO:0009987,GO:0016053,GO:0016491,GO:0016627,GO:0016628,GO:0019752,GO:0019877,GO:0042802,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046451,GO:0055114,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607
ROD_RS00190	GO:0000050,GO:0003674,GO:0003824,GO:0004088,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005951,GO:0006082,GO:0006139,GO:0006206,GO:0006207,GO:0006220,GO:0006221,GO:0006520,GO:0006525,GO:0006526,GO:0006541,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009112,GO:0009117,GO:0009165,GO:0009218,GO:0009220,GO:0009259,GO:0009260,GO:0009987,GO:0016053,GO:0016874,GO:0016879,GO:0016884,GO:0018130,GO:0019438,GO:0019627,GO:0019637,GO:0019693,GO:0019752,GO:0019856,GO:0032991,GO:0034641,GO:0034654,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046112,GO:0046390,GO:0046394,GO:0046483,GO:0055086,GO:0071704,GO:0071941,GO:0072527,GO:0072528,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607,GO:1902494
ROD_RS00195	GO:0000050,GO:0000166,GO:0003674,GO:0003824,GO:0004087,GO:0004088,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005951,GO:0006082,GO:0006139,GO:0006206,GO:0006520,GO:0006525,GO:0006526,GO:0006725,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009112,GO:0009987,GO:0016053,GO:0016597,GO:0016874,GO:0016879,GO:0016884,GO:0017076,GO:0018130,GO:0019627,GO:0019752,GO:0019856,GO:0030554,GO:0031406,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0034641,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0043169,GO:0043177,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046112,GO:0046394,GO:0046483,GO:0046872,GO:0055086,GO:0071704,GO:0071941,GO:0072527,GO:0072528,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607,GO:1902494
ROD_RS00200	-
ROD_RS00205	GO:0003674,GO:0003824,GO:0004300,GO:0006082,GO:0006575,GO:0006577,GO:0006579,GO:0006629,GO:0006631,GO:0006635,GO:0006807,GO:0008150,GO:0008152,GO:0008809,GO:0009056,GO:0009062,GO:0009437,GO:0009987,GO:0016042,GO:0016054,GO:0016829,GO:0016835,GO:0016836,GO:0016853,GO:0016854,GO:0016856,GO:0019395,GO:0019752,GO:0030258,GO:0032787,GO:0034440,GO:0034641,GO:0042219,GO:0042413,GO:0043436,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044255,GO:0044270,GO:0044281,GO:0044282,GO:0046395,GO:0055114,GO:0071704,GO:0072329,GO:0097164,GO:1901564,GO:1901565,GO:1901575
ROD_RS00210	GO:0003674,GO:0003824,GO:0016405,GO:0016874,GO:0016877,GO:0016879,GO:0016881,GO:0051108,GO:0051109
ROD_RS00215	GO:0003674,GO:0003824,GO:0006575,GO:0006577,GO:0006579,GO:0006807,GO:0008150,GO:0008152,GO:0008735,GO:0009056,GO:0009437,GO:0009987,GO:0016829,GO:0016835,GO:0016836,GO:0034641,GO:0042219,GO:0042413,GO:0044237,GO:0044248,GO:0044270,GO:0071704,GO:0097164,GO:1901564,GO:1901565,GO:1901575
ROD_RS00220	-
ROD_RS00225	GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008324,GO:0008519,GO:0015075,GO:0015101,GO:0015226,GO:0015651,GO:0015695,GO:0015696,GO:0015697,GO:0015838,GO:0015879,GO:0016020,GO:0022857,GO:0034220,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0072337,GO:0072349,GO:0072488,GO:0098655,GO:1902603
ROD_RS00235	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006091,GO:0006575,GO:0006577,GO:0006579,GO:0006807,GO:0008150,GO:0008152,GO:0009055,GO:0009056,GO:0009437,GO:0009987,GO:0016491,GO:0022900,GO:0034641,GO:0042219,GO:0042413,GO:0044237,GO:0044248,GO:0044270,GO:0044424,GO:0044444,GO:0044464,GO:0055114,GO:0071704,GO:0097164,GO:1901564,GO:1901565,GO:1901575
ROD_RS00240	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0006082,GO:0006091,GO:0006575,GO:0006577,GO:0006579,GO:0006629,GO:0006631,GO:0006635,GO:0006807,GO:0008150,GO:0008152,GO:0009055,GO:0009056,GO:0009062,GO:0009437,GO:0009987,GO:0016042,GO:0016054,GO:0016491,GO:0019395,GO:0019752,GO:0022900,GO:0030258,GO:0032787,GO:0033539,GO:0034440,GO:0034641,GO:0036094,GO:0042219,GO:0042413,GO:0043167,GO:0043168,GO:0043436,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044255,GO:0044270,GO:0044281,GO:0044282,GO:0046395,GO:0048037,GO:0050660,GO:0050662,GO:0055114,GO:0071704,GO:0072329,GO:0097159,GO:0097164,GO:1901265,GO:1901363,GO:1901564,GO:1901565,GO:1901575
ROD_RS00245	GO:0006575,GO:0006577,GO:0006807,GO:0008150,GO:0008152,GO:0009437,GO:0009987,GO:0034641,GO:0044237,GO:0071704,GO:0097164,GO:1901564
ROD_RS00250	-
ROD_RS00255	-
ROD_RS00260	GO:0005575,GO:0005623,GO:0005886,GO:0006950,GO:0006979,GO:0008150,GO:0016020,GO:0044464,GO:0050896,GO:0071944
ROD_RS00265	-
ROD_RS00270	-
ROD_RS00275	GO:0000166,GO:0003674,GO:0003824,GO:0003955,GO:0005488,GO:0006091,GO:0008150,GO:0008152,GO:0009055,GO:0009987,GO:0010181,GO:0016491,GO:0016651,GO:0016655,GO:0022898,GO:0022900,GO:0032409,GO:0032411,GO:0032412,GO:0032414,GO:0032553,GO:0032879,GO:0034762,GO:0034764,GO:0034765,GO:0034767,GO:0036094,GO:0043167,GO:0043168,GO:0043269,GO:0043270,GO:0044093,GO:0044237,GO:0048037,GO:0048518,GO:0050662,GO:0050789,GO:0051049,GO:0051050,GO:0055114,GO:0065007,GO:0065009,GO:0097159,GO:0097367,GO:1901265,GO:1901363
ROD_RS00280	GO:0003674,GO:0005215,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006813,GO:0006885,GO:0008150,GO:0008324,GO:0009636,GO:0009987,GO:0010033,GO:0015075,GO:0015077,GO:0015079,GO:0015291,GO:0015318,GO:0015503,GO:0015643,GO:0015672,GO:0016020,GO:0016021,GO:0019899,GO:0022804,GO:0022857,GO:0022890,GO:0030001,GO:0031224,GO:0031226,GO:0034220,GO:0042221,GO:0042592,GO:0044425,GO:0044459,GO:0044464,GO:0046873,GO:0048878,GO:0050801,GO:0050896,GO:0051179,GO:0051234,GO:0051595,GO:0055067,GO:0055080,GO:0055085,GO:0065007,GO:0065008,GO:0071804,GO:0071805,GO:0071944,GO:0098655,GO:0098660,GO:0098662,GO:0098771,GO:1901654,GO:1901700
ROD_RS00285	GO:0000166,GO:0003674,GO:0003824,GO:0004146,GO:0005488,GO:0005542,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008144,GO:0008150,GO:0008152,GO:0016491,GO:0016645,GO:0016646,GO:0019842,GO:0031406,GO:0033218,GO:0036094,GO:0042221,GO:0042493,GO:0043167,GO:0043168,GO:0043177,GO:0044424,GO:0044444,GO:0044464,GO:0048037,GO:0050661,GO:0050662,GO:0050896,GO:0051870,GO:0051871,GO:0055114,GO:0070401,GO:0070402,GO:0072341,GO:0097159,GO:1901265,GO:1901363
ROD_RS00290	GO:0003674,GO:0003824,GO:0004551,GO:0004721,GO:0006139,GO:0006464,GO:0006470,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0008138,GO:0008150,GO:0008152,GO:0008796,GO:0008803,GO:0009314,GO:0009628,GO:0009987,GO:0010165,GO:0010212,GO:0015949,GO:0016311,GO:0016462,GO:0016787,GO:0016788,GO:0016791,GO:0016817,GO:0016818,GO:0019538,GO:0034641,GO:0036211,GO:0042578,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044281,GO:0046483,GO:0050896,GO:0055086,GO:0071704,GO:0140096,GO:1901360,GO:1901564
ROD_RS00295	-
ROD_RS00300	GO:0000028,GO:0000154,GO:0000179,GO:0001510,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003723,GO:0003729,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0008168,GO:0008170,GO:0008173,GO:0008649,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016043,GO:0016070,GO:0016072,GO:0016433,GO:0016740,GO:0016741,GO:0019843,GO:0022607,GO:0022613,GO:0022618,GO:0031167,GO:0032259,GO:0034470,GO:0034622,GO:0034641,GO:0034660,GO:0042254,GO:0042255,GO:0042274,GO:0043170,GO:0043412,GO:0043414,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0065003,GO:0070475,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0090304,GO:0097159,GO:0140098,GO:0140102,GO:1901360,GO:1901363
ROD_RS00305	GO:0000166,GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0006081,GO:0006725,GO:0006732,GO:0006766,GO:0006767,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008270,GO:0008614,GO:0008615,GO:0009058,GO:0009108,GO:0009110,GO:0009987,GO:0016491,GO:0016614,GO:0016616,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0034641,GO:0036094,GO:0042364,GO:0042802,GO:0042816,GO:0042819,GO:0042822,GO:0042823,GO:0043167,GO:0043169,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0046184,GO:0046483,GO:0046872,GO:0046914,GO:0048037,GO:0050570,GO:0050662,GO:0051186,GO:0051188,GO:0051287,GO:0055114,GO:0071704,GO:0072524,GO:0072525,GO:0090407,GO:0097159,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901615,GO:1901617
ROD_RS00310	GO:0000413,GO:0003674,GO:0003755,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0006457,GO:0006458,GO:0006464,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016043,GO:0016853,GO:0016859,GO:0018193,GO:0018208,GO:0019538,GO:0022607,GO:0030288,GO:0030313,GO:0031647,GO:0031975,GO:0033218,GO:0036211,GO:0042277,GO:0042597,GO:0043163,GO:0043165,GO:0043170,GO:0043412,GO:0044085,GO:0044091,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0044764,GO:0045229,GO:0050821,GO:0051082,GO:0051084,GO:0051085,GO:0051704,GO:0060274,GO:0061024,GO:0061077,GO:0065007,GO:0065008,GO:0071704,GO:0071709,GO:0071840,GO:0140096,GO:1901564
ROD_RS00315	GO:0005575,GO:0005623,GO:0006810,GO:0006869,GO:0008150,GO:0009279,GO:0009636,GO:0009987,GO:0010876,GO:0015920,GO:0016020,GO:0016043,GO:0019867,GO:0022607,GO:0030312,GO:0030313,GO:0031975,GO:0033036,GO:0042221,GO:0043163,GO:0043165,GO:0044085,GO:0044091,GO:0044462,GO:0044464,GO:0045229,GO:0050896,GO:0051179,GO:0051234,GO:0061024,GO:0071702,GO:0071709,GO:0071840,GO:0071944,GO:1901264
ROD_RS00320	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0051087,GO:0071944
